timestamp,humidity,temperature
1784044800.274,43.2,27.9
1784044801.298,43.2,27.9
1784044802.323,43.2,27.9
1784044803.347,43.2,27.9
1784044804.371,43.2,27.9
1784044805.395,43.2,27.9
1784044806.421,43.2,27.9
1784044807.446,43.2,27.9
1784044808.471,43.2,27.9
1784044809.495,43.2,27.9
1784044810.529,43.2,27.9
1784044811.563,43.2,27.9
1784044812.596,43.2,27.9
1784044813.63,43.2,27.9
1784044814.666,43.2,27.9
1784044815.702,43.2,27.9
1784044816.732,43.2,27.9
1784044817.76,43.2,27.9
1784044818.793,43.2,27.9
1784044819.826,43.2,27.9
1784044820.859,43.2,27.9
1784044821.892,43.2,27.9
1784044822.925,43.2,27.9
1784044823.949,43.2,27.9
1784044824.982,43.2,27.9
1784044826.015,43.2,27.9
1784044827.048,43.3,27.9
1784044828.081,43.3,27.9
1784044829.115,43.3,27.9
1784044830.148,43.2,27.9
1784044831.18,43.3,27.9
1784044832.212,43.2,27.9
1784044833.245,43.3,27.9
1784044834.278,43.3,27.9
1784044835.311,43.3,27.9
1784044836.345,43.3,27.9
1784044837.373,43.4,27.9
1784044838.399,43.3,27.9
1784044839.423,43.3,27.9
1784044840.456,43.3,27.9
1784044841.489,43.3,27.9
1784044842.522,43.3,27.9
1784044843.547,43.3,27.9
1784044844.579,43.4,27.9
1784044845.612,43.3,27.9
1784044846.637,43.4,27.9
1784044847.662,43.3,27.9
1784044848.686,43.4,27.9
1784044849.71,43.4,27.9
1784044850.734,43.3,27.9
1784044851.759,43.3,27.9
1784044852.783,43.3,27.9
1784044853.809,43.3,27.9
1784044854.87,43.3,27.9
1784044855.986,43.3,27.9
1784044857.118,43.3,27.9
1784044858.207,43.2,27.9
1784044859.359,43.2,27.9
1784044860.451,43.2,27.9
1784044861.519,43.2,27.9
1784044862.639,43.2,27.9
1784044863.749,43.2,27.9
1784044864.86,43.2,27.9
1784044865.975,43.2,27.9
1784044867.124,43.2,27.9
1784044868.208,43.2,27.9
1784044869.294,43.2,27.9
1784044870.375,43.2,27.9
1784044871.461,43.2,27.9
1784044872.546,43.2,27.9
1784044873.852,43.2,27.9
1784044874.957,43.2,27.9
1784044876.063,43.2,27.9
1784044877.143,43.2,27.9
1784044878.279,43.1,27.9
1784044879.627,43.2,27.9
1784044880.768,43.2,27.9
1784044881.861,43.2,27.9
1784044882.993,43.3,27.9
1784044884.092,43.2,27.9
1784044885.192,43.2,27.9
1784044886.328,43.2,27.9
1784044887.427,43.3,27.9
1784044888.492,43.2,27.9
1784044889.584,43.2,27.9
1784044890.746,43.3,27.9
1784044892.02,43.3,27.9
1784044893.091,43.3,27.9
1784044894.29,43.3,27.9
1784044895.422,43.3,27.9
1784044896.535,43.3,27.9
1784044897.732,43.3,27.9
1784044898.831,43.3,27.8
1784044899.938,43.3,27.9
1784044901.09,43.3,27.9
1784044902.213,43.3,27.9
1784044903.275,43.3,27.9
1784044904.443,43.2,27.9
1784044905.516,43.2,27.9
1784044906.629,43.1,27.9
1784044907.696,43.1,27.9
1784044908.771,43.1,27.9
1784044909.856,43.1,27.9
1784044911.036,43.1,27.9
1784044912.168,43.1,27.9
1784044913.265,43.0,27.9
1784044914.338,43.0,27.9
1784044915.427,43.0,27.8
1784044916.567,43.0,27.9
1784044917.652,43.0,27.9
1784044918.73,43.0,27.8
1784044919.823,43.0,27.8
1784044920.923,43.0,27.9
1784044922.011,43.0,27.9
1784044923.302,43.1,27.9
1784044924.501,43.1,27.9
1784044925.666,43.1,27.9
1784044926.783,43.1,27.9
1784044927.893,43.1,27.9
1784044929.302,43.1,27.9
1784044930.372,43.1,27.9
1784044931.426,43.1,27.9
1784044932.483,43.1,27.9
1784044933.566,43.1,27.9
1784044934.805,43.1,27.9
1784044935.905,43.1,27.9
1784044936.997,43.1,27.9
1784044938.115,43.1,27.9
1784044939.183,43.1,27.9
1784044940.315,43.0,27.9
1784044941.431,43.0,27.9
1784044942.58,43.1,27.9
1784044943.679,43.1,27.9
1784044944.75,43.1,27.9
1784044946.002,43.1,27.9
1784044947.155,43.1,27.9
1784044948.324,43.1,27.9
1784044949.45,43.1,27.9
1784044950.588,43.1,27.9
1784044951.702,43.1,27.9
1784044952.821,43.1,27.9
1784044953.934,43.1,27.9
1784044955.022,43.1,27.9
1784044956.092,43.1,27.9
1784044957.247,43.1,27.9
1784044958.316,43.1,27.9
1784044959.386,43.1,27.9
1784044960.522,43.1,27.9
1784044961.662,43.1,27.9
1784044962.803,43.1,27.9
1784044963.897,43.1,27.9
1784044965.018,43.1,27.9
1784044966.114,43.1,27.9
1784044967.275,43.1,27.9
1784044968.517,43.1,27.9
1784044969.617,43.1,27.9
1784044970.764,43.0,27.9
1784044971.814,43.0,27.9
1784044972.855,43.0,27.9
1784044973.889,43.1,27.9
1784044974.923,43.0,27.9
