timestamp,wind_angle,wind_dir_code,wind_direction,wind_level,wind_speed_kmh,wind_speed_ms
1784044800.42,250.8,11.0,西西南,0.0,0.0,0.0
1784044801.509,250.8,11.0,西西南,0.0,0.0,0.0
1784044802.598,250.8,11.0,西西南,0.0,0.0,0.0
1784044803.678,250.8,11.0,西西南,0.0,0.0,0.0
1784044804.767,250.8,11.0,西西南,0.0,0.0,0.0
1784044805.855,250.8,11.0,西西南,0.0,0.0,0.0
1784044806.944,250.8,11.0,西西南,0.0,0.0,0.0
1784044808.024,250.8,11.0,西西南,0.0,0.0,0.0
1784044809.114,250.8,11.0,西西南,0.0,0.0,0.0
1784044810.205,250.8,11.0,西西南,0.0,0.0,0.0
1784044811.293,250.8,11.0,西西南,0.0,0.0,0.0
1784044812.373,250.8,11.0,西西南,0.0,0.0,0.0
1784044813.454,250.8,11.0,西西南,0.0,0.0,0.0
1784044814.536,250.8,11.0,西西南,0.0,0.0,0.0
1784044815.626,250.8,11.0,西西南,0.0,0.0,0.0
1784044816.717,250.8,11.0,西西南,0.0,0.0,0.0
1784044817.808,250.8,11.0,西西南,0.0,0.0,0.0
1784044818.892,250.8,11.0,西西南,0.0,0.0,0.0
1784044819.975,250.8,11.0,西西南,0.0,0.0,0.0
1784044821.065,250.8,11.0,西西南,0.0,0.0,0.0
1784044822.154,250.8,11.0,西西南,0.0,0.0,0.0
1784044823.239,250.8,11.0,西西南,0.0,0.0,0.0
1784044824.319,250.8,11.0,西西南,0.0,0.0,0.0
1784044825.399,250.8,11.0,西西南,0.0,0.0,0.0
1784044826.479,250.8,11.0,西西南,0.0,0.0,0.0
1784044827.559,250.8,11.0,西西南,0.0,0.0,0.0
1784044828.639,250.8,11.0,西西南,0.0,0.0,0.0
1784044829.728,250.8,11.0,西西南,0.0,0.0,0.0
1784044830.817,250.8,11.0,西西南,0.0,0.0,0.0
1784044831.906,250.8,11.0,西西南,0.0,0.0,0.0
1784044832.995,250.8,11.0,西西南,0.0,0.0,0.0
1784044834.084,250.8,11.0,西西南,0.0,0.0,0.0
1784044835.173,250.8,11.0,西西南,0.0,0.0,0.0
1784044836.262,250.8,11.0,西西南,0.0,0.0,0.0
1784044837.351,250.8,11.0,西西南,0.0,0.0,0.0
1784044838.44,250.8,11.0,西西南,0.0,0.0,0.0
1784044839.523,250.8,11.0,西西南,0.0,0.0,0.0
1784044840.603,250.8,11.0,西西南,0.0,0.0,0.0
1784044841.684,250.8,11.0,西西南,0.0,0.0,0.0
1784044842.764,250.8,11.0,西西南,0.0,0.0,0.0
1784044843.852,250.8,11.0,西西南,0.0,0.0,0.0
1784044844.941,250.8,11.0,西西南,0.0,0.0,0.0
1784044846.029,250.8,11.0,西西南,0.0,0.0,0.0
1784044847.118,250.8,11.0,西西南,0.0,0.0,0.0
1784044848.207,250.8,11.0,西西南,0.0,0.0,0.0
1784044849.296,250.8,11.0,西西南,0.0,0.0,0.0
1784044850.384,250.8,11.0,西西南,0.0,0.0,0.0
1784044851.473,250.8,11.0,西西南,0.0,0.0,0.0
1784044852.562,250.8,11.0,西西南,0.0,0.0,0.0
1784044853.651,250.8,11.0,西西南,0.0,0.0,0.0
1784044854.743,250.8,11.0,西西南,0.0,0.0,0.0
1784044855.833,250.8,11.0,西西南,0.0,0.0,0.0
1784044856.994,250.8,11.0,西西南,0.0,0.0,0.0
1784044858.152,250.8,11.0,西西南,0.0,0.0,0.0
1784044859.364,250.8,11.0,西西南,0.0,0.0,0.0
1784044860.563,250.8,11.0,西西南,0.0,0.0,0.0
1784044861.74,250.8,11.0,西西南,0.0,0.0,0.0
1784044862.946,250.8,11.0,西西南,0.0,0.0,0.0
1784044864.102,250.8,11.0,西西南,0.0,0.0,0.0
1784044865.307,250.8,11.0,西西南,0.0,0.0,0.0
1784044866.464,250.8,11.0,西西南,0.0,0.0,0.0
1784044867.622,250.8,11.0,西西南,0.0,0.0,0.0
1784044868.801,250.8,11.0,西西南,0.0,0.0,0.0
