timestamp,位移X,位移Y,位移Z,加速度X,加速度Y,加速度Z,加速度幅值X,加速度幅值Y,加速度幅值Z,温度,速度X,速度Y,速度Z,频率X,频率Y,频率Z
1782921743.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0
1782921748.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0
1782921753.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.81,0.0,0.0,0.0,0.0,0.0,0.0
1782921758.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.81,0.0,0.0,0.0,0.0,0.0,0.0
1782921763.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.82,0.0,0.0,0.0,0.0,0.0,0.0
1782921768.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.82,0.0,0.0,0.0,0.0,0.0,0.0
1782921773.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.82,0.0,0.0,0.0,0.0,0.0,0.0
1782921778.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.83,0.0,0.0,0.0,0.0,0.0,0.0
1782921783.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.84,0.0,0.0,0.0,0.0,0.0,0.0
1782921788.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.84,0.0,0.0,0.0,0.0,0.0,0.0
1782921793.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.84,0.0,0.0,0.0,0.0,0.0,0.0
1782921798.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,0.0,0.0,0.0,0.0,0.0,0.0
1782921803.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85,0.0,0.0,0.0,0.0,0.0,0.0
1782921808.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.86,0.0,0.0,0.0,0.0,0.0,0.0
1782921813.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.86,0.0,0.0,0.0,0.0,0.0,0.0
1782921818.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.86,0.0,0.0,0.0,0.0,0.0,0.0
1782921823.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.87,0.0,0.0,0.0,0.0,0.0,0.0
1782921828.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.87,0.0,0.0,0.0,0.0,0.0,0.0
1782921833.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.87,0.0,0.0,0.0,0.0,0.0,0.0
1782921838.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.88,0.0,0.0,0.0,0.0,0.0,0.0
1782921843.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.88,0.0,0.0,0.0,0.0,0.0,0.0
1782921848.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.89,0.0,0.0,0.0,0.0,0.0,0.0
1782921853.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.89,0.0,0.0,0.0,0.0,0.0,0.0
1782921858.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.89,0.0,0.0,0.0,0.0,0.0,0.0
1782921863.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0
1782921868.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0
1782921873.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91,0.0,0.0,0.0,0.0,0.0,0.0
1782921878.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91,0.0,0.0,0.0,0.0,0.0,0.0
1782921883.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91,0.0,0.0,0.0,0.0,0.0,0.0
1782921888.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92,0.0,0.0,0.0,0.0,0.0,0.0
1782921893.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92,0.0,0.0,0.0,0.0,0.0,0.0
1782921898.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92,0.0,0.0,0.0,0.0,0.0,0.0
1782921903.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0
1782921908.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0
1782921913.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.94,0.0,0.0,0.0,0.0,0.0,0.0
1782921918.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.94,0.0,0.0,0.0,0.0,0.0,0.0
1782921923.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.94,0.0,0.0,0.0,0.0,0.0,0.0
1782921928.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95,0.0,0.0,0.0,0.0,0.0,0.0
1782921933.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95,0.0,0.0,0.0,0.0,0.0,0.0
1782921938.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95,0.0,0.0,0.0,0.0,0.0,0.0
1782921943.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.96,0.0,0.0,0.0,0.0,0.0,0.0
1782921948.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.96,0.0,0.0,0.0,0.0,0.0,0.0
1782921953.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.96,0.0,0.0,0.0,0.0,0.0,0.0
1782921958.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.97,0.0,0.0,0.0,0.0,0.0,0.0
1782921963.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.97,0.0,0.0,0.0,0.0,0.0,0.0
1782921968.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.97,0.0,0.0,0.0,0.0,0.0,0.0
1782921973.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.98,0.0,0.0,0.0,0.0,0.0,0.0
1782921978.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.98,0.0,0.0,0.0,0.0,0.0,0.0
1782921983.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.98,0.0,0.0,0.0,0.0,0.0,0.0
1782921988.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,0.0,0.0,0.0,0.0,0.0,0.0
1782921993.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,0.0,0.0,0.0,0.0,0.0,0.0
1782921998.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
1782922003.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
1782922008.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.01,0.0,0.0,0.0,0.0,0.0,0.0
1782922013.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.01,0.0,0.0,0.0,0.0,0.0,0.0
1782922018.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.02,0.0,0.0,0.0,0.0,0.0,0.0
1782922023.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.02,0.0,0.0,0.0,0.0,0.0,0.0
1782922028.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.02,0.0,0.0,0.0,0.0,0.0,0.0
1782922033.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.03,0.0,0.0,0.0,0.0,0.0,0.0
1782922038.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.03,0.0,0.0,0.0,0.0,0.0,0.0
1782922043.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.03,0.0,0.0,0.0,0.0,0.0,0.0
1782922048.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.04,0.0,0.0,0.0,0.0,0.0,0.0
1782922053.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.04,0.0,0.0,0.0,0.0,0.0,0.0
1782922058.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.04,0.0,0.0,0.0,0.0,0.0,0.0
1782922063.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05,0.0,0.0,0.0,0.0,0.0,0.0
1782922068.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05,0.0,0.0,0.0,0.0,0.0,0.0
1782922073.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05,0.0,0.0,0.0,0.0,0.0,0.0
1782922079.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.06,0.0,0.0,0.0,0.0,0.0,0.0
1782922084.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.06,0.0,0.0,0.0,0.0,0.0,0.0
1782922089.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.06,0.0,0.0,0.0,0.0,0.0,0.0
1782922094.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.07,0.0,0.0,0.0,0.0,0.0,0.0
1782922099.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.07,0.0,0.0,0.0,0.0,0.0,0.0
1782922104.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.07,0.0,0.0,0.0,0.0,0.0,0.0
1782922109.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08,0.0,0.0,0.0,0.0,0.0,0.0
1782922114.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08,0.0,0.0,0.0,0.0,0.0,0.0
1782922119.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08,0.0,0.0,0.0,0.0,0.0,0.0
1782922124.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0
1782922129.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09,0.0,0.0,0.0,0.0,0.0,0.0
1782922134.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0
1782922139.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0
1782922144.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0
1782922149.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.11,0.0,0.0,0.0,0.0,0.0,0.0
1782922154.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.11,0.0,0.0,0.0,0.0,0.0,0.0
1782922159.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.11,0.0,0.0,0.0,0.0,0.0,0.0
1782922164.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12,0.0,0.0,0.0,0.0,0.0,0.0
1782922169.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12,0.0,0.0,0.0,0.0,0.0,0.0
1782922174.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12,0.0,0.0,0.0,0.0,0.0,0.0
1782922179.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.13,0.0,0.0,0.0,0.0,0.0,0.0
1782922184.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.13,0.0,0.0,0.0,0.0,0.0,0.0
1782922189.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.13,0.0,0.0,0.0,0.0,0.0,0.0
1782922194.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.14,0.0,0.0,0.0,0.0,0.0,0.0
1782922199.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.14,0.0,0.0,0.0,0.0,0.0,0.0
1782922204.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.14,0.0,0.0,0.0,0.0,0.0,0.0
1782922209.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.15,0.0,0.0,0.0,0.0,0.0,0.0
1782922214.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.15,0.0,0.0,0.0,0.0,0.0,0.0
1782922219.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.15,0.0,0.0,0.0,0.0,0.0,0.0
1782922224.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.16,0.0,0.0,0.0,0.0,0.0,0.0
1782922229.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.16,0.0,0.0,0.0,0.0,0.0,0.0
1782922234.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.16,0.0,0.0,0.0,0.0,0.0,0.0
1782922239.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.16,0.0,0.0,0.0,0.0,0.0,0.0
1782922244.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.17,0.0,0.0,0.0,0.0,0.0,0.0
1782922249.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.18,0.0,0.0,0.0,0.0,0.0,0.0
1782922254.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.18,0.0,0.0,0.0,0.0,0.0,0.0
1782922259.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19,0.0,0.0,0.0,0.0,0.0,0.0
1782922264.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19,0.0,0.0,0.0,0.0,0.0,0.0
1782922269.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19,0.0,0.0,0.0,0.0,0.0,0.0
1782922274.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0
1782922279.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0
1782922284.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21,0.0,0.0,0.0,0.0,0.0,0.0
1782922289.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21,0.0,0.0,0.0,0.0,0.0,0.0
1782922294.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21,0.0,0.0,0.0,0.0,0.0,0.0
1782922299.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21,0.0,0.0,0.0,0.0,0.0,0.0
1782922304.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.22,0.0,0.0,0.0,0.0,0.0,0.0
1782922309.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.22,0.0,0.0,0.0,0.0,0.0,0.0
1782922314.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.22,0.0,0.0,0.0,0.0,0.0,0.0
1782922319.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.23,0.0,0.0,0.0,0.0,0.0,0.0
1782922324.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.23,0.0,0.0,0.0,0.0,0.0,0.0
1782922329.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.23,0.0,0.0,0.0,0.0,0.0,0.0
1782922334.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,0.0,0.0,0.0,0.0,0.0,0.0
1782922339.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,0.0,0.0,0.0,0.0,0.0,0.0
1782922344.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,0.0,0.0,0.0,0.0,0.0,0.0
1782922349.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0.0,0.0,0.0,0.0,0.0,0.0
1782922354.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0.0,0.0,0.0,0.0,0.0,0.0
1782922359.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26,0.0,0.0,0.0,0.0,0.0,0.0
1782922364.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.26,0.0,0.0,0.0,0.0,0.0,0.0
1782922369.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0
1782922374.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0
1782922379.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0
1782922384.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.28,0.0,0.0,0.0,0.0,0.0,0.0
1782922389.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.28,0.0,0.0,0.0,0.0,0.0,0.0
1782922394.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.28,0.0,0.0,0.0,0.0,0.0,0.0
1782922399.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.28,0.0,0.0,0.0,0.0,0.0,0.0
1782922404.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.29,0.0,0.0,0.0,0.0,0.0,0.0
1782922409.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.29,0.0,0.0,0.0,0.0,0.0,0.0
1782922414.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.29,0.0,0.0,0.0,0.0,0.0,0.0
1782922419.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0
1782922424.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0
1782922429.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0
1782922434.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.31,0.0,0.0,0.0,0.0,0.0,0.0
1782922439.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.31,0.0,0.0,0.0,0.0,0.0,0.0
1782922444.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.31,0.0,0.0,0.0,0.0,0.0,0.0
1782922449.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32,0.0,0.0,0.0,0.0,0.0,0.0
1782922454.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32,0.0,0.0,0.0,0.0,0.0,0.0
1782922459.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32,0.0,0.0,0.0,0.0,0.0,0.0
1782922464.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33,0.0,0.0,0.0,0.0,0.0,0.0
1782922469.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33,0.0,0.0,0.0,0.0,0.0,0.0
1782922474.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33,0.0,0.0,0.0,0.0,0.0,0.0
1782922479.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33,0.0,0.0,0.0,0.0,0.0,0.0
1782922484.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.34,0.0,0.0,0.0,0.0,0.0,0.0
1782922489.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.34,0.0,0.0,0.0,0.0,0.0,0.0
1782922494.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.35,0.0,0.0,0.0,0.0,0.0,0.0
1782922499.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.35,0.0,0.0,0.0,0.0,0.0,0.0
1782922504.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36,0.0,0.0,0.0,0.0,0.0,0.0
1782922509.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36,0.0,0.0,0.0,0.0,0.0,0.0
1782922514.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36,0.0,0.0,0.0,0.0,0.0,0.0
1782922519.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.37,0.0,0.0,0.0,0.0,0.0,0.0
1782922524.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.37,0.0,0.0,0.0,0.0,0.0,0.0
1782922529.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.37,0.0,0.0,0.0,0.0,0.0,0.0
1782922535.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38,0.0,0.0,0.0,0.0,0.0,0.0
1782922540.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38,0.0,0.0,0.0,0.0,0.0,0.0
1782922545.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39,0.0,0.0,0.0,0.0,0.0,0.0
1782922550.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39,0.0,0.0,0.0,0.0,0.0,0.0
1782922555.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39,0.0,0.0,0.0,0.0,0.0,0.0
1782922560.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39,0.0,0.0,0.0,0.0,0.0,0.0
1782922565.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0
1782922570.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0
