timestamp,hour_rain,instant_rain,last_hour_rain,max_24h_rain,max_24h_time,min_24h_rain,min_24h_time,today_rain,total_rain,yesterday_rain
1783440000.313,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440001.359,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440002.406,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440003.453,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440004.499,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440005.545,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440006.592,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440007.638,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440008.684,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440009.731,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440010.777,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440011.823,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440012.87,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440013.916,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440014.962,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440016.008,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440017.055,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440018.102,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440019.148,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440020.195,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440021.242,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440022.289,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440023.336,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440024.383,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440025.43,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440026.476,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440027.523,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440028.57,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440029.617,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440030.665,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440031.713,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440032.762,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440033.808,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440034.854,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440035.901,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440036.948,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440037.995,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440039.042,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440040.088,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440041.135,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440042.181,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440043.228,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440044.275,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440045.321,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440046.368,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440047.415,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440048.462,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440049.509,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440050.556,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440051.603,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440052.65,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440053.697,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440054.743,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440055.789,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440056.836,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440057.883,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440058.929,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440059.976,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440061.023,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440062.069,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440063.116,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440064.163,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440065.209,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440066.256,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440067.304,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
1783440068.351,0.0,0.0,0.0,0.0,00:01,0.0,00:01,0.0,7.1,0.0
