timestamp,wind_angle,wind_dir_code,wind_direction,wind_level,wind_speed_kmh,wind_speed_ms
1783353600.874,347.3,15.0,北西北,0.0,0.0,0.0
1783353601.953,347.3,15.0,北西北,0.0,0.0,0.0
1783353603.03,347.3,15.0,北西北,0.0,0.0,0.0
1783353604.108,347.3,15.0,北西北,0.0,0.0,0.0
1783353605.186,347.3,15.0,北西北,0.0,0.0,0.0
1783353606.264,347.3,15.0,北西北,0.0,0.0,0.0
1783353607.342,347.3,15.0,北西北,0.0,0.0,0.0
1783353608.42,347.3,15.0,北西北,0.0,0.0,0.0
1783353609.498,347.3,15.0,北西北,0.0,0.0,0.0
1783353610.577,347.3,15.0,北西北,0.0,0.0,0.0
1783353611.654,347.3,15.0,北西北,0.0,0.0,0.0
1783353612.733,347.3,15.0,北西北,0.0,0.0,0.0
1783353613.811,347.3,15.0,北西北,0.0,0.0,0.0
1783353614.889,347.3,15.0,北西北,0.0,0.0,0.0
1783353615.967,347.3,15.0,北西北,0.0,0.0,0.0
1783353617.045,347.3,15.0,北西北,0.0,0.0,0.0
1783353618.122,347.3,15.0,北西北,0.0,0.0,0.0
1783353619.2,347.3,15.0,北西北,0.0,0.0,0.0
1783353620.278,347.3,15.0,北西北,0.0,0.0,0.0
1783353621.357,347.3,15.0,北西北,0.0,0.0,0.0
1783353622.434,347.3,15.0,北西北,0.0,0.0,0.0
1783353623.513,347.3,15.0,北西北,0.0,0.0,0.0
1783353624.591,347.3,15.0,北西北,0.0,0.0,0.0
1783353625.669,347.3,15.0,北西北,0.0,0.0,0.0
1783353626.747,347.3,15.0,北西北,0.0,0.0,0.0
1783353627.825,347.3,15.0,北西北,0.0,0.0,0.0
1783353628.903,347.3,15.0,北西北,0.0,0.0,0.0
1783353629.981,347.3,15.0,北西北,0.0,0.0,0.0
1783353631.059,347.3,15.0,北西北,0.0,0.0,0.0
1783353632.138,347.3,15.0,北西北,0.0,0.0,0.0
1783353633.216,347.3,15.0,北西北,0.0,0.0,0.0
1783353634.293,347.3,15.0,北西北,0.0,0.0,0.0
1783353635.371,347.3,15.0,北西北,0.0,0.0,0.0
1783353636.449,347.3,15.0,北西北,0.0,0.0,0.0
1783353637.527,347.3,15.0,北西北,0.0,0.0,0.0
1783353638.605,347.3,15.0,北西北,0.0,0.0,0.0
