timestamp,位移X,位移Y,位移Z,加速度X,加速度Y,加速度Z,加速度幅值X,加速度幅值Y,加速度幅值Z,温度,速度X,速度Y,速度Z,频率X,频率Y,频率Z
1782713069.607,0.0,0.0,0.0,0.6006,0.7954,0.0298,0.0146,0.0142,0.0156,25.34,0.0,0.0,0.0,0.0,0.0,0.0
1782713074.617,0.0,0.0,0.0,0.6006,0.7959,0.0298,0.0132,0.0137,0.0142,25.34,0.0,0.0,0.0,0.0,0.0,0.0
1782713079.624,0.0,0.0,0.0,0.6006,0.7959,0.0298,0.0142,0.0146,0.0137,25.35,0.0,0.0,0.0,0.0,0.0,0.0
1782713084.631,0.0,0.0,0.0,0.6006,0.7959,0.0298,0.0156,0.0146,0.0151,25.35,0.0,0.0,0.0,0.0,0.0,0.0
1782713089.64,0.0,0.0,0.0,0.6006,0.7959,0.0298,0.0137,0.0146,0.0151,25.35,0.0,0.0,0.0,0.0,0.0,0.0
1782713094.649,0.0,0.0,0.0,0.6006,0.7954,0.0298,0.0132,0.0146,0.0137,25.35,0.0,0.0,0.0,0.0,0.0,0.0
1782713099.658,0.013,0.015,0.012,0.6006,0.7959,0.0298,0.0142,0.0146,0.0146,25.36,0.19,0.21,0.17,0.0,0.0,0.0
1782713104.666,0.0,0.0,0.0,0.6006,0.7959,0.0298,0.0127,0.0137,0.0151,25.36,0.06,0.06,0.05,0.0,0.0,0.0
1782713109.675,0.0,0.0,0.0,0.6006,0.7959,0.0298,0.0132,0.0146,0.0137,25.37,0.09,0.1,0.08,0.0,0.0,0.0
1782713114.682,0.0,0.0,0.0,0.6006,0.7954,0.0298,0.0132,0.0156,0.0146,25.37,0.0,0.0,0.0,0.0,0.0,0.0
1782713119.692,0.0,0.0,0.0,0.6006,0.7959,0.0298,0.0137,0.0146,0.0156,25.37,0.08,0.08,0.07,17.1,32.7,106.4
1782713124.704,0.001,0.001,0.001,0.6006,0.7959,0.0298,0.0137,0.0142,0.0156,25.37,0.25,0.27,0.23,61.5,32.7,32.5
1782713129.716,0.0,0.0,0.0,0.6006,0.7959,0.0298,0.0132,0.0151,0.0142,25.37,0.01,0.01,0.01,0.0,0.0,0.0
1782713134.724,0.0,0.0,0.0,0.6006,0.7954,0.0298,0.0142,0.0142,0.0132,25.38,0.04,0.04,0.03,0.0,0.0,0.0
1782713139.734,0.0,0.0,0.0,0.6006,0.7959,0.0298,0.0137,0.0156,0.0151,25.38,0.08,0.09,0.07,28.5,32.7,101.9
1782713144.744,0.0,0.0,0.0,0.6006,0.7959,0.0298,0.0156,0.0156,0.0151,25.38,0.08,0.09,0.08,126.2,32.5,48.6
1782713149.753,0.001,0.001,0.001,0.6006,0.7959,0.0298,0.0151,0.0161,0.0161,25.38,0.24,0.27,0.23,54.3,32.7,70.9
1782713154.76,0.0,0.0,0.0,0.6006,0.7959,0.0298,0.0142,0.0151,0.0151,25.38,0.0,0.0,0.0,0.0,0.0,0.0
1782713159.768,0.0,0.0,0.0,0.6006,0.7959,0.0298,0.0137,0.0146,0.0156,25.39,0.0,0.0,0.0,0.0,0.0,0.0
1782713164.776,0.0,0.0,0.0,0.6006,0.7959,0.0293,0.0142,0.0146,0.0146,25.39,0.02,0.02,0.02,0.0,0.0,0.0
1782713169.785,0.0,0.0,0.0,0.6006,0.7959,0.0293,0.0142,0.0137,0.0151,25.39,0.0,0.0,0.0,0.0,0.0,0.0
1782713174.792,0.0,0.0,0.0,0.6006,0.7959,0.0293,0.0142,0.0156,0.0151,25.39,0.03,0.03,0.02,0.0,0.0,0.0
1782713179.8,0.0,0.0,0.0,0.6006,0.7959,0.0293,0.0146,0.0146,0.0142,25.39,0.07,0.08,0.06,0.0,0.0,0.0
1782713184.808,0.0,0.0,0.0,0.6006,0.7959,0.0293,0.0142,0.0146,0.0137,25.4,0.02,0.02,0.01,0.0,0.0,0.0
1782713189.816,0.001,0.001,0.001,0.6001,0.7959,0.0293,0.0156,0.0161,0.0166,25.4,0.27,0.28,0.26,6.9,33.0,67.7
1782713194.825,0.004,0.004,0.003,0.5996,0.7964,0.0288,0.0166,0.0161,0.0156,25.4,0.52,0.55,0.45,16.1,32.7,95.7
1782713199.835,0.001,0.001,0.001,0.5996,0.7964,0.0288,0.0146,0.0156,0.0142,25.4,0.29,0.33,0.26,22.5,32.7,116.3
1782713204.845,0.0,0.0,0.0,0.5996,0.7964,0.0283,0.0137,0.0146,0.0156,25.4,0.13,0.15,0.12,5.2,33.0,64.7
1782713209.852,0.0,0.0,0.0,0.5996,0.7964,0.0283,0.0161,0.0166,0.0161,25.4,0.16,0.17,0.15,0.0,0.0,0.0
1782713214.859,0.0,0.0,0.0,0.6001,0.7959,0.0293,0.0142,0.0146,0.0142,25.41,0.09,0.09,0.08,0.0,0.0,0.0
1782713219.868,5.825,6.818,2.675,0.5991,0.7969,0.0283,0.0391,0.0415,0.021,25.41,18.36,21.48,8.48,114.6,50.8,108.6
1782713224.873,0.001,0.001,0.0,0.5957,0.7993,0.0254,0.0234,0.0264,0.0181,25.41,0.2,0.23,0.13,33.0,65.7,7.4
1782713229.878,0.01,0.01,0.008,0.5942,0.8003,0.0244,0.0386,0.0396,0.0298,25.41,0.64,0.65,0.5,64.0,56.0,53.3
1782713234.884,0.0,0.0,0.0,0.5933,0.8013,0.0234,0.0142,0.0146,0.0146,25.41,0.01,0.01,0.01,0.0,0.0,0.0
1782713239.893,0.0,0.0,0.0,0.5928,0.8018,0.0229,0.0151,0.0151,0.0146,25.42,0.02,0.02,0.02,17.3,100.4,124.0
1782713244.903,0.0,0.0,0.0,0.5928,0.8018,0.0225,0.0151,0.0151,0.0142,25.42,0.01,0.01,0.01,70.4,52.3,109.6
1782713249.911,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0142,0.0142,25.42,0.0,0.0,0.0,0.0,0.0,0.0
1782713254.918,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0132,0.0137,25.42,0.0,0.0,0.0,0.0,0.0,0.0
1782713259.924,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0156,0.0146,0.0156,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713264.933,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0151,0.0132,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713269.943,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0142,0.0137,0.0146,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713274.952,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0137,0.0142,0.0142,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713279.961,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0132,0.0127,0.0151,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713284.97,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0137,0.0137,0.0142,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713289.98,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0146,0.0137,0.0146,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713294.988,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0146,0.0137,0.0142,25.43,0.01,0.01,0.01,0.0,0.0,0.0
1782713300.0,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0146,0.0142,0.0146,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713305.012,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0171,0.0171,0.0161,25.43,0.13,0.13,0.11,116.1,67.9,15.6
1782713310.023,0.001,0.001,0.001,0.5923,0.8022,0.0225,0.0151,0.0137,0.0137,25.43,0.25,0.25,0.23,0.0,0.0,0.0
1782713315.041,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0146,0.0151,0.0142,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713320.051,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0137,0.0137,0.0146,25.43,0.01,0.01,0.01,0.0,0.0,0.0
1782713325.063,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0137,0.0142,0.0146,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713330.074,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0132,0.0137,0.0156,25.44,0.02,0.02,0.02,23.3,13.6,91.8
1782713335.086,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0146,0.0151,0.0132,25.43,0.02,0.03,0.02,0.0,0.0,0.0
1782713340.096,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0142,0.0137,0.0137,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713345.108,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0137,0.0137,0.0151,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713350.12,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0137,0.0137,0.0132,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713355.131,0.002,0.002,0.002,0.5923,0.8022,0.022,0.0142,0.0132,0.0146,25.44,0.23,0.24,0.22,0.0,0.0,0.0
1782713360.141,0.0,0.0,0.0,0.5923,0.8022,0.022,0.0142,0.0142,0.0146,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713365.153,0.0,0.0,0.0,0.5923,0.8022,0.022,0.0146,0.0132,0.0132,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713370.163,0.0,0.0,0.0,0.5923,0.8022,0.022,0.0137,0.0132,0.0156,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713375.172,0.0,0.0,0.0,0.5923,0.8022,0.022,0.0142,0.0142,0.0151,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713380.18,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0132,0.0132,0.0142,25.43,0.01,0.01,0.0,0.0,0.0,0.0
1782713385.19,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0137,0.0137,0.0146,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713390.2,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0132,0.0122,0.0142,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713395.207,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0137,0.0142,0.0146,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713400.217,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0137,0.0146,0.0142,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713405.226,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0142,0.0137,0.0137,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713410.238,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0137,0.0142,0.0137,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713415.245,0.0,0.0,0.0,0.5923,0.8022,0.0225,0.0142,0.0137,0.0142,25.42,0.0,0.0,0.0,0.0,0.0,0.0
1782713420.257,0.019,0.02,0.016,0.5923,0.8022,0.0229,0.1372,0.144,0.1133,25.42,1.92,2.11,1.52,90.8,90.8,10.6
1782713425.27,0.004,0.004,0.003,0.5923,0.8018,0.0234,0.062,0.0762,0.0371,25.42,0.66,0.8,0.45,10.4,10.4,27.7
1782713430.281,0.0,0.0,0.0,0.5923,0.8018,0.0229,0.0142,0.0137,0.0137,25.42,0.0,0.0,0.0,0.0,0.0,0.0
1782713435.294,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0142,0.0132,0.0137,25.41,0.0,0.0,0.0,0.0,0.0,0.0
1782713440.304,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0127,0.0132,0.0146,25.42,0.0,0.0,0.0,0.0,0.0,0.0
1782713445.315,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0132,0.0142,0.0146,25.42,0.0,0.0,0.0,0.0,0.0,0.0
1782713450.32,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0132,0.0142,25.42,0.0,0.0,0.0,0.0,0.0,0.0
1782713455.332,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0132,0.0146,25.41,0.0,0.0,0.0,0.0,0.0,0.0
1782713460.347,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0137,0.0146,25.41,0.0,0.0,0.0,0.0,0.0,0.0
1782713465.358,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0142,0.0137,0.0137,25.41,0.0,0.0,0.0,0.0,0.0,0.0
1782713470.368,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0146,0.0132,0.0146,25.41,0.0,0.0,0.0,0.0,0.0,0.0
1782713475.38,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0142,0.0132,0.0151,25.41,0.01,0.01,0.01,0.0,0.0,0.0
1782713480.389,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0132,0.0137,25.41,0.0,0.0,0.0,0.0,0.0,0.0
1782713485.399,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0142,0.0137,25.4,0.0,0.0,0.0,0.0,0.0,0.0
1782713490.411,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0132,0.0137,0.0146,25.4,0.0,0.0,0.0,0.0,0.0,0.0
1782713495.423,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0137,0.0142,25.4,0.0,0.0,0.0,0.0,0.0,0.0
1782713500.434,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0132,0.0127,0.0127,25.4,0.02,0.02,0.02,0.0,0.0,0.0
1782713505.445,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0142,0.0137,25.4,0.0,0.0,0.0,0.0,0.0,0.0
1782713510.457,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0132,0.0142,25.39,0.0,0.0,0.0,0.0,0.0,0.0
1782713515.471,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0142,0.0132,0.0137,25.39,0.0,0.0,0.0,0.0,0.0,0.0
1782713520.481,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0146,0.0151,25.39,0.02,0.02,0.02,43.4,81.8,31.7
1782713525.495,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0142,0.0151,0.0142,25.39,0.0,0.0,0.0,0.0,0.0,0.0
1782713530.504,0.0,0.0,0.0,0.5928,0.8018,0.0225,0.0142,0.0151,0.0146,25.39,0.0,0.0,0.0,0.0,0.0,0.0
1782713535.515,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0132,0.0137,0.0146,25.39,0.0,0.0,0.0,0.0,0.0,0.0
1782713540.526,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0132,0.0142,0.0151,25.39,0.0,0.0,0.0,0.0,0.0,0.0
1782713545.538,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0137,0.0132,25.39,0.0,0.0,0.0,0.0,0.0,0.0
1782713550.551,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0142,0.0127,0.0146,25.39,0.0,0.0,0.0,0.0,0.0,0.0
1782713555.561,0.007,0.007,0.005,0.5923,0.8018,0.0225,0.0151,0.0146,0.0146,25.4,0.38,0.4,0.31,0.0,0.0,0.0
1782713560.574,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0142,0.0142,25.4,0.0,0.0,0.0,0.0,0.0,0.0
1782713565.587,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0142,0.0137,0.0142,25.4,0.08,0.08,0.07,0.0,0.0,0.0
1782713570.598,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0142,0.0142,0.0137,25.4,0.0,0.0,0.0,0.0,0.0,0.0
1782713575.609,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0142,0.0132,0.0142,25.4,0.0,0.0,0.0,0.0,0.0,0.0
1782713580.62,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0137,0.0137,0.0137,25.4,0.0,0.0,0.0,0.0,0.0,0.0
1782713585.63,0.0,0.0,0.0,0.5923,0.8018,0.0225,0.0142,0.0137,0.0151,25.4,0.01,0.01,0.0,0.0,0.0,0.0
1782713590.641,0.0,0.0,0.0,0.5928,0.8018,0.0225,0.0137,0.0137,0.0156,25.41,0.09,0.09,0.09,7.4,6.9,80.8
1782713595.652,0.0,0.0,0.0,0.5928,0.8018,0.0225,0.0137,0.0142,0.0127,25.41,0.01,0.01,0.01,0.0,0.0,0.0
1782713600.664,0.012,0.012,0.011,0.5928,0.8018,0.0225,0.0142,0.0137,0.0146,25.41,0.64,0.63,0.61,120.0,95.0,8.1
1782713605.675,0.0,0.0,0.0,0.5928,0.8018,0.0225,0.0142,0.0137,0.0146,25.41,0.01,0.01,0.01,0.0,0.0,0.0
1782713610.685,0.0,0.0,0.0,0.5928,0.8018,0.0225,0.0132,0.0137,0.0146,25.42,0.0,0.0,0.0,0.0,0.0,0.0
1782713615.695,0.0,0.0,0.0,0.5928,0.8018,0.0225,0.0146,0.0137,0.0146,25.42,0.0,0.0,0.0,0.0,0.0,0.0
1782713620.706,0.0,0.0,0.0,0.5928,0.8018,0.022,0.0132,0.0132,0.0146,25.43,0.01,0.01,0.01,0.0,0.0,0.0
1782713625.715,0.0,0.0,0.0,0.5928,0.8018,0.022,0.0132,0.0137,0.0146,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713630.723,0.0,0.0,0.0,0.5928,0.8018,0.022,0.0142,0.0142,0.0142,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713635.733,0.0,0.0,0.0,0.5928,0.8018,0.022,0.0142,0.0127,0.0132,25.43,0.0,0.0,0.0,0.0,0.0,0.0
1782713640.739,0.0,0.0,0.0,0.5928,0.8018,0.022,0.0137,0.0146,0.0142,25.44,0.0,0.0,0.0,0.0,0.0,0.0
1782713645.747,0.0,0.0,0.0,0.5928,0.8018,0.022,0.0142,0.0137,0.0142,25.44,0.0,0.0,0.0,0.0,0.0,0.0
1782713650.755,0.0,0.0,0.0,0.5928,0.8018,0.022,0.0132,0.0142,0.0132,25.44,0.0,0.0,0.0,0.0,0.0,0.0
1782713655.765,0.0,0.0,0.0,0.5928,0.8018,0.022,0.0137,0.0142,0.0142,25.45,0.0,0.0,0.0,0.0,0.0,0.0
1782713660.776,0.0,0.0,0.0,0.5928,0.8018,0.022,0.0166,0.0156,0.0161,25.45,0.15,0.15,0.14,91.5,14.8,34.9
1782713665.788,0.0,0.0,0.0,0.5928,0.8018,0.022,0.0132,0.0137,0.0146,25.46,0.01,0.01,0.01,0.0,0.0,0.0
1782713670.799,0.001,0.001,0.001,0.5928,0.8018,0.022,0.02,0.0181,0.0156,25.46,0.02,0.02,0.02,0.0,0.0,0.0
1782713675.811,0.0,0.0,0.0,0.5928,0.8018,0.022,0.0142,0.0137,0.0127,25.46,0.09,0.09,0.08,0.0,0.0,0.0
1782713680.823,0.007,0.007,0.006,0.5928,0.8018,0.022,0.0156,0.0171,0.0161,25.47,0.63,0.68,0.55,18.8,14.6,14.1
1782713685.863,0.0,0.0,0.0,0.5928,0.8018,0.022,0.0137,0.0132,0.0137,25.47,0.0,0.0,0.0,0.0,0.0,0.0
1782714241.955,0.0,0.0,0.0,0.5996,0.7964,0.0195,0.0142,0.0142,0.0142,25.53,0.0,0.0,0.0,0.0,0.0,0.0
1782714246.963,0.0,0.0,0.0,0.5996,0.7964,0.0195,0.0146,0.0146,0.0146,25.53,0.0,0.0,0.0,0.0,0.0,0.0
1782714251.984,0.001,0.001,0.001,0.5996,0.7964,0.0195,0.0132,0.0146,0.0146,25.54,0.06,0.06,0.05,0.0,0.0,0.0
1782714256.998,0.0,0.0,0.0,0.5996,0.7964,0.0195,0.0137,0.0146,0.0137,25.54,0.03,0.04,0.03,0.0,0.0,0.0
1782714262.013,0.009,0.01,0.009,0.5996,0.7964,0.0195,0.0137,0.0151,0.0137,25.54,0.22,0.24,0.2,0.0,0.0,0.0
1782714267.024,0.038,0.04,0.033,0.5996,0.7964,0.0195,0.0151,0.0161,0.0151,25.55,1.55,1.65,1.37,95.5,6.4,73.1
1782714272.036,0.028,0.031,0.026,0.5996,0.7964,0.0195,0.0142,0.0151,0.0142,25.55,1.27,1.39,1.14,67.2,6.9,63.0
1782714277.045,0.0,0.0,0.0,0.5996,0.7964,0.0195,0.0142,0.0156,0.0137,25.55,0.02,0.03,0.02,0.0,0.0,0.0
1782714282.056,0.006,0.007,0.005,0.5996,0.7964,0.0195,0.0142,0.0151,0.0137,25.56,0.27,0.31,0.26,0.0,0.0,0.0
1782714287.065,0.004,0.005,0.004,0.5996,0.7964,0.0195,0.0142,0.0146,0.0142,25.56,0.21,0.23,0.2,0.0,0.0,0.0
1782714292.079,0.016,0.018,0.015,0.5996,0.7964,0.0195,0.0142,0.0156,0.0146,25.56,0.8,0.88,0.76,80.1,7.1,48.3
1782714297.09,0.0,0.0,0.0,0.5996,0.7964,0.0195,0.0132,0.0146,0.0142,25.56,0.0,0.0,0.0,0.0,0.0,0.0
