timestamp,hour_rain,instant_rain,last_hour_rain,max_24h_rain,max_24h_time,min_24h_rain,min_24h_time,today_rain,total_rain,yesterday_rain
1782712854.241,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712859.252,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712864.262,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712869.271,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712874.28,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712879.292,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712884.3,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712889.306,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712894.317,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712899.326,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712904.334,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712909.339,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712914.344,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712919.355,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712924.364,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712929.371,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712934.38,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712939.385,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712944.392,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712949.402,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712954.407,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712959.412,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712964.424,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712969.431,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712974.439,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712979.447,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712984.455,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712989.463,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712994.471,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782712999.479,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713004.488,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713009.497,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713014.509,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713019.521,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713024.532,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713029.538,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713034.551,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713039.555,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713044.562,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713049.572,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713054.581,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713059.59,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713064.6,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713069.61,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713074.619,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713079.626,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713084.632,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713089.643,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713094.653,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713099.656,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713104.669,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713109.677,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713114.685,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713119.697,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713124.707,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713129.718,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713134.727,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713139.738,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713144.746,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713149.755,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713154.762,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713159.771,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713164.78,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713169.784,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713174.795,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713179.802,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713184.811,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
1782713189.819,0.0,0.0,0.0,0.3,11:12,0.0,00:01,0.3,7.1,6.8
