timestamp,wind_angle,wind_dir_code,wind_direction,wind_level,wind_speed_kmh,wind_speed_ms
1784217600.786,221.1,10.0,西南,0.0,0.0,0.0
1784217601.874,221.1,10.0,西南,0.0,0.0,0.0
1784217602.963,221.1,10.0,西南,0.0,0.0,0.0
1784217604.051,221.1,10.0,西南,0.0,0.0,0.0
1784217605.14,221.1,10.0,西南,0.0,0.0,0.0
1784217606.231,221.1,10.0,西南,0.0,0.0,0.0
1784217607.32,221.1,10.0,西南,0.0,0.0,0.0
1784217608.4,221.1,10.0,西南,0.0,0.0,0.0
1784217609.485,221.1,10.0,西南,0.0,0.0,0.0
1784217610.567,221.1,10.0,西南,0.0,0.0,0.0
1784217611.648,221.1,10.0,西南,0.0,0.0,0.0
1784217612.729,221.1,10.0,西南,0.0,0.0,0.0
1784217613.81,221.1,10.0,西南,0.0,0.0,0.0
1784217614.9,221.1,10.0,西南,0.0,0.0,0.0
1784217615.981,221.1,10.0,西南,0.0,0.0,0.0
1784217617.072,221.1,10.0,西南,0.0,0.0,0.0
1784217618.162,221.1,10.0,西南,0.0,0.0,0.0
1784217619.252,221.1,10.0,西南,0.0,0.0,0.0
1784217620.342,221.1,10.0,西南,0.0,0.0,0.0
1784217621.432,221.1,10.0,西南,0.0,0.0,0.0
1784217622.521,221.1,10.0,西南,0.0,0.0,0.0
1784217623.611,221.1,10.0,西南,0.0,0.0,0.0
1784217624.692,221.1,10.0,西南,0.0,0.0,0.0
1784217625.773,221.1,10.0,西南,0.0,0.0,0.0
1784217626.864,221.1,10.0,西南,0.0,0.0,0.0
1784217627.955,221.1,10.0,西南,0.0,0.0,0.0
1784217629.045,221.1,10.0,西南,0.0,0.0,0.0
1784217630.135,221.1,10.0,西南,0.0,0.0,0.0
1784217631.227,221.1,10.0,西南,0.0,0.0,0.0
1784217632.312,221.1,10.0,西南,0.0,0.0,0.0
1784217633.393,221.1,10.0,西南,0.0,0.0,0.0
1784217634.483,221.1,10.0,西南,0.0,0.0,0.0
1784217635.573,221.1,10.0,西南,0.0,0.0,0.0
1784217636.654,221.1,10.0,西南,0.0,0.0,0.0
1784217637.744,221.1,10.0,西南,0.0,0.0,0.0
1784217638.823,221.1,10.0,西南,0.0,0.0,0.0
1784217639.904,221.1,10.0,西南,0.0,0.0,0.0
1784217640.994,221.1,10.0,西南,0.0,0.0,0.0
1784217642.084,221.1,10.0,西南,0.0,0.0,0.0
1784217643.174,221.1,10.0,西南,0.0,0.0,0.0
1784217644.264,221.1,10.0,西南,0.0,0.0,0.0
1784217645.351,221.1,10.0,西南,0.0,0.0,0.0
1784217646.431,221.1,10.0,西南,0.0,0.0,0.0
1784217647.512,221.1,10.0,西南,0.0,0.0,0.0
1784217648.593,221.1,10.0,西南,0.0,0.0,0.0
1784217649.674,221.1,10.0,西南,0.0,0.0,0.0
1784217650.764,221.1,10.0,西南,0.0,0.0,0.0
1784217651.846,221.1,10.0,西南,0.0,0.0,0.0
1784217652.928,221.1,10.0,西南,0.0,0.0,0.0
1784217654.008,221.1,10.0,西南,0.0,0.0,0.0
1784217655.109,221.1,10.0,西南,0.0,0.0,0.0
1784217656.243,221.1,10.0,西南,0.0,0.0,0.0
1784217657.414,221.1,10.0,西南,0.0,0.0,0.0
1784217658.554,221.1,10.0,西南,0.0,0.0,0.0
1784217659.687,221.1,10.0,西南,0.0,0.0,0.0
1784217660.827,221.1,10.0,西南,0.0,0.0,0.0
1784217661.944,221.1,10.0,西南,0.0,0.0,0.0
1784217663.15,221.1,10.0,西南,0.0,0.0,0.0
1784217664.332,221.1,10.0,西南,0.0,0.0,0.0
1784217665.504,221.1,10.0,西南,0.0,0.0,0.0
1784217666.652,221.1,10.0,西南,0.0,0.0,0.0
1784217667.786,221.1,10.0,西南,0.0,0.0,0.0
1784217668.954,221.1,10.0,西南,0.0,0.0,0.0
1784217670.13,221.1,10.0,西南,0.0,0.0,0.0
1784217671.3,221.1,10.0,西南,0.0,0.0,0.0
1784217672.506,221.1,10.0,西南,0.0,0.0,0.0
1784217673.685,221.1,10.0,西南,0.0,0.0,0.0
1784217674.859,221.1,10.0,西南,0.0,0.0,0.0
1784217675.996,221.1,10.0,西南,0.0,0.0,0.0
1784217677.218,221.1,10.0,西南,0.0,0.0,0.0
1784217678.353,221.1,10.0,西南,0.0,0.0,0.0
1784217679.554,221.1,10.0,西南,0.0,0.0,0.0
1784217680.77,221.1,10.0,西南,0.0,0.0,0.0
1784217681.952,221.1,10.0,西南,0.0,0.0,0.0
1784217683.119,221.1,10.0,西南,0.0,0.0,0.0
1784217684.327,221.1,10.0,西南,0.0,0.0,0.0
1784217685.511,221.1,10.0,西南,0.0,0.0,0.0
1784217686.647,221.1,10.0,西南,0.0,0.0,0.0
1784217687.815,221.1,10.0,西南,0.0,0.0,0.0
1784217689.307,221.1,10.0,西南,0.0,0.0,0.0
1784217690.518,221.1,10.0,西南,0.0,0.0,0.0
1784217691.7,221.1,10.0,西南,0.0,0.0,0.0
1784217692.847,221.1,10.0,西南,0.0,0.0,0.0
1784217694.1,221.1,10.0,西南,0.0,0.0,0.0
1784217695.258,221.1,10.0,西南,0.0,0.0,0.0
1784217696.497,221.1,10.0,西南,0.0,0.0,0.0
1784217697.708,221.1,10.0,西南,0.0,0.0,0.0
1784217698.906,221.1,10.0,西南,0.0,0.0,0.0
1784217700.105,221.1,10.0,西南,0.0,0.0,0.0
1784217701.261,221.1,10.0,西南,0.0,0.0,0.0
1784217702.439,221.1,10.0,西南,0.0,0.0,0.0
1784217703.584,221.1,10.0,西南,0.0,0.0,0.0
1784217704.72,221.1,10.0,西南,0.0,0.0,0.0
1784217705.827,221.1,10.0,西南,0.0,0.0,0.0
1784217706.995,221.1,10.0,西南,0.0,0.0,0.0
1784217708.135,221.1,10.0,西南,0.0,0.0,0.0
1784217709.294,221.1,10.0,西南,0.0,0.0,0.0
1784217710.428,221.1,10.0,西南,0.0,0.0,0.0
1784217711.586,221.1,10.0,西南,0.0,0.0,0.0
1784217712.717,221.1,10.0,西南,0.0,0.0,0.0
1784217713.873,221.1,10.0,西南,0.0,0.0,0.0
1784217715.036,221.1,10.0,西南,0.0,0.0,0.0
1784217716.212,221.1,10.0,西南,0.0,0.0,0.0
1784217717.347,221.1,10.0,西南,0.0,0.0,0.0
1784217718.51,221.1,10.0,西南,0.0,0.0,0.0
1784217719.661,221.1,10.0,西南,0.0,0.0,0.0
1784217720.803,221.1,10.0,西南,0.0,0.0,0.0
1784217721.947,221.1,10.0,西南,0.0,0.0,0.0
1784217723.107,221.1,10.0,西南,0.0,0.0,0.0
1784217724.263,221.1,10.0,西南,0.0,0.0,0.0
1784217725.461,221.1,10.0,西南,0.0,0.0,0.0
1784217726.691,221.1,10.0,西南,0.0,0.0,0.0
1784217728.062,221.1,10.0,西南,0.0,0.0,0.0
1784217729.232,221.1,10.0,西南,0.0,0.0,0.0
1784217730.401,221.1,10.0,西南,0.0,0.0,0.0
1784217731.561,221.1,10.0,西南,0.0,0.0,0.0
1784217732.726,221.1,10.0,西南,0.0,0.0,0.0
1784217733.846,221.1,10.0,西南,0.0,0.0,0.0
1784217735.054,221.1,10.0,西南,0.0,0.0,0.0
1784217736.259,221.1,10.0,西南,0.0,0.0,0.0
1784217737.361,221.1,10.0,西南,0.0,0.0,0.0
1784217738.544,221.1,10.0,西南,0.0,0.0,0.0
1784217739.707,221.1,10.0,西南,0.0,0.0,0.0
1784217740.854,221.1,10.0,西南,0.0,0.0,0.0
1784217742.004,221.1,10.0,西南,0.0,0.0,0.0
