timestamp,humidity,temperature
1783180800.121,47.4,23.3
1783180801.144,47.5,23.3
1783180802.166,47.6,23.3
1783180803.189,47.5,23.3
1783180804.211,47.6,23.3
1783180805.234,47.7,23.3
1783180806.257,47.7,23.3
1783180807.28,47.8,23.3
1783180808.302,47.8,23.3
1783180809.325,47.8,23.3
1783180810.347,47.9,23.3
1783180811.37,47.9,23.3
1783180812.392,47.9,23.3
1783180813.415,48.0,23.3
1783180814.437,48.0,23.3
1783180815.459,48.0,23.3
1783180816.481,48.0,23.3
1783180817.504,48.0,23.3
1783180818.526,48.1,23.3
1783180819.549,48.1,23.3
1783180820.571,48.1,23.3
1783180821.593,48.1,23.3
1783180822.616,48.1,23.3
1783180823.638,48.2,23.3
1783180824.66,48.4,23.3
1783180825.682,48.5,23.3
1783180826.705,48.6,23.3
1783180827.727,48.7,23.3
1783180828.75,48.7,23.3
1783180829.772,48.8,23.3
1783180830.794,48.8,23.3
1783180831.816,48.7,23.3
1783180832.839,48.8,23.3
1783180833.861,48.7,23.3
1783180834.884,48.7,23.3
1783180835.906,48.8,23.3
1783180836.928,48.9,23.3
1783180837.95,49.0,23.3
1783180838.972,49.0,23.3
1783180839.995,49.0,23.3
1783180841.017,48.9,23.3
1783180842.039,48.8,23.3
1783180843.062,48.8,23.3
1783180844.084,48.7,23.3
1783180845.106,48.7,23.3
1783180846.129,48.6,23.3
1783180847.151,48.6,23.3
1783180848.173,48.6,23.3
1783180849.196,48.6,23.3
1783180850.218,48.7,23.3
1783180851.241,48.9,23.3
1783180852.263,48.9,23.3
1783180853.285,48.9,23.3
1783180854.307,48.9,23.3
1783180855.329,48.9,23.3
1783180856.351,48.9,23.3
1783180857.374,48.8,23.3
1783180858.396,48.9,23.3
1783180859.418,48.9,23.3
1783180860.441,48.9,23.3
1783180861.463,48.9,23.3
1783180862.485,48.9,23.3
1783180863.508,48.9,23.3
1783180864.53,48.9,23.3
1783180865.552,49.0,23.3
1783180866.575,49.0,23.3
1783180867.597,49.0,23.3
1783180868.619,49.0,23.3
1783180869.642,49.1,23.3
1783180870.664,49.2,23.3
1783180871.686,49.3,23.3
1783180872.708,49.3,23.3
1783180873.731,49.3,23.3
1783180874.753,49.3,23.3
1783180875.776,49.3,23.3
1783180876.798,49.4,23.3
1783180877.82,49.4,23.3
1783180878.843,49.4,23.3
1783180879.865,49.4,23.3
1783180880.887,49.4,23.3
1783180881.91,49.4,23.3
1783180882.932,49.3,23.3
1783180883.954,49.3,23.3
1783180884.977,49.2,23.3
1783180885.999,49.2,23.3
1783180887.021,49.1,23.3
1783180888.043,49.1,23.3
1783180889.066,49.1,23.3
1783180890.087,49.0,23.3
1783180891.109,49.0,23.3
1783180892.131,48.9,23.3
1783180893.154,48.9,23.3
1783180894.176,48.9,23.3
1783180895.198,48.9,23.3
1783180896.221,48.8,23.3
1783180897.243,48.8,23.3
1783180898.265,48.7,23.3
1783180899.287,48.7,23.3
1783180900.309,48.7,23.3
1783180901.332,48.6,23.3
1783180902.354,48.6,23.3
1783180903.376,48.5,23.3
1783180904.399,48.5,23.3
1783180905.421,48.4,23.3
1783180906.443,48.4,23.3
1783180907.466,48.4,23.3
1783180908.488,48.3,23.3
1783180909.511,48.3,23.3
1783180910.533,48.3,23.3
1783180911.555,48.2,23.3
1783180912.577,48.2,23.3
1783180913.599,48.2,23.3
1783180914.621,48.2,23.4
1783180915.643,48.2,23.3
1783180916.666,48.2,23.4
1783180917.688,48.2,23.3
1783180918.711,48.1,23.3
1783180919.733,48.1,23.3
1783180920.756,48.1,23.4
1783180921.778,48.1,23.4
1783180922.801,48.1,23.3
1783180923.823,48.0,23.3
1783180924.845,48.0,23.4
1783180925.868,48.0,23.4
1783180926.89,48.0,23.3
1783180927.913,48.0,23.4
1783180928.935,48.0,23.4
1783180929.957,48.0,23.4
1783180930.979,48.0,23.3
1783180932.002,48.0,23.4
1783180933.024,48.0,23.4
1783180934.046,48.0,23.4
1783180935.068,48.0,23.3
1783180936.091,48.0,23.4
1783180937.113,48.0,23.4
1783180938.135,48.0,23.4
1783180939.158,48.0,23.4
1783180940.18,48.0,23.4
1783180941.202,48.0,23.4
1783180942.224,48.0,23.3
1783180943.247,48.0,23.4
1783180944.269,48.0,23.4
1783180945.291,48.0,23.4
1783180946.313,48.0,23.4
1783180947.335,48.0,23.4
1783180948.357,48.0,23.4
1783180949.379,48.0,23.4
1783180950.402,47.9,23.4
1783180951.424,47.9,23.4
1783180952.447,47.8,23.4
1783180953.469,47.8,23.4
1783180954.491,47.7,23.4
1783180955.513,47.8,23.4
1783180956.536,47.7,23.4
1783180957.558,47.7,23.4
1783180958.58,47.7,23.4
1783180959.602,47.8,23.4
1783180960.625,47.7,23.4
1783180961.647,47.7,23.4
1783180962.669,47.7,23.4
1783180963.691,47.6,23.4
1783180964.713,47.6,23.4
1783180965.736,47.6,23.4
1783180966.758,47.5,23.4
1783180967.78,47.5,23.4
1783180968.803,47.5,23.4
1783180969.825,47.4,23.4
1783180970.847,47.4,23.4
1783180971.87,47.4,23.4
1783180972.892,47.3,23.4
1783180973.914,47.2,23.4
1783180974.937,47.1,23.4
1783180975.958,47.1,23.4
1783180976.981,47.0,23.4
1783180978.003,47.0,23.4
1783180979.025,46.9,23.4
1783180980.047,46.9,23.4
1783180981.069,46.9,23.4
1783180982.092,46.9,23.4
1783180983.114,46.8,23.4
1783180984.137,46.8,23.4
1783180985.159,46.8,23.4
1783180986.181,46.8,23.4
1783180987.204,46.8,23.4
1783180988.226,46.8,23.4
1783180989.248,46.7,23.4
