timestamp,humidity,temperature
1783267200.194,54.2,24.1
1783267201.216,54.2,24.1
1783267202.239,54.3,24.1
1783267203.261,54.4,24.1
1783267204.284,54.5,24.1
1783267205.306,54.5,24.1
1783267206.328,54.6,24.1
1783267207.351,54.6,24.1
1783267208.373,54.7,24.1
1783267209.394,54.7,24.1
1783267210.417,54.9,24.1
1783267211.439,54.9,24.1
1783267212.462,55.0,24.1
1783267213.484,55.1,24.1
1783267214.506,55.2,24.1
1783267215.529,55.2,24.1
1783267216.551,55.3,24.1
1783267217.573,55.3,24.1
1783267218.596,55.4,24.1
1783267219.618,55.6,24.1
1783267220.641,55.8,24.1
1783267221.663,56.0,24.1
1783267222.685,56.2,24.1
1783267223.708,56.3,24.1
1783267224.73,56.4,24.1
1783267225.752,56.5,24.1
1783267226.775,56.6,24.1
1783267227.796,56.6,24.1
1783267228.819,56.7,24.1
1783267229.841,56.7,24.1
1783267230.863,56.8,24.1
1783267231.886,56.9,24.1
1783267232.908,57.0,24.1
1783267233.93,57.1,24.2
1783267234.953,57.2,24.1
1783267235.975,57.3,24.1
1783267236.998,57.3,24.1
1783267238.02,57.3,24.1
1783267239.042,57.4,24.1
1783267240.065,57.4,24.1
1783267241.087,57.6,24.1
1783267242.109,57.7,24.1
1783267243.132,57.8,24.1
1783267244.155,57.9,24.1
1783267245.178,58.0,24.1
1783267246.2,58.0,24.1
1783267247.222,58.1,24.1
1783267248.244,58.1,24.1
1783267249.267,58.2,24.1
1783267250.289,58.3,24.1
1783267251.312,58.3,24.1
1783267252.334,58.4,24.1
1783267253.356,58.4,24.1
1783267254.379,58.4,24.1
1783267255.401,58.5,24.1
1783267256.423,58.6,24.1
1783267257.446,58.7,24.1
1783267258.468,58.8,24.1
1783267259.491,58.9,24.1
1783267260.513,58.9,24.1
1783267261.535,59.0,24.1
1783267262.558,59.1,24.1
1783267263.58,59.1,24.1
1783267264.602,59.2,24.1
1783267265.625,59.3,24.1
1783267266.648,59.3,24.1
1783267267.671,59.3,24.1
1783267268.693,59.4,24.1
1783267269.716,59.5,24.1
1783267270.738,59.6,24.1
1783267271.76,59.6,24.1
1783267272.782,59.7,24.1
1783267273.805,59.8,24.1
1783267274.827,59.8,24.1
1783267275.85,59.9,24.1
1783267276.872,59.9,24.1
1783267277.894,59.9,24.1
1783267278.917,59.9,24.1
1783267279.939,59.9,24.1
1783267280.961,59.9,24.1
1783267281.984,59.9,24.1
1783267283.006,59.9,24.1
1783267284.029,60.0,24.1
1783267285.051,60.0,24.1
1783267286.074,60.0,24.1
1783267287.097,60.0,24.1
1783267288.119,60.0,24.1
1783267289.142,60.0,24.1
1783267290.164,60.0,24.1
1783267291.186,60.1,24.1
1783267292.208,60.1,24.1
1783267293.23,60.2,24.1
1783267294.253,60.2,24.1
1783267295.275,60.3,24.1
1783267296.297,60.3,24.0
1783267297.319,60.3,24.1
1783267298.341,60.4,24.1
1783267299.363,60.4,24.1
1783267300.385,60.3,24.1
1783267301.407,60.3,24.1
1783267302.43,60.4,24.0
1783267303.452,60.4,24.1
1783267304.474,60.4,24.1
1783267305.497,60.5,24.0
1783267306.519,60.5,24.1
1783267307.541,60.6,24.0
1783267308.564,60.6,24.1
1783267309.586,60.6,24.0
1783267310.608,60.6,24.1
1783267311.631,60.6,24.0
1783267312.653,60.7,24.0
1783267313.674,60.7,24.0
1783267314.697,60.7,24.0
1783267315.719,60.8,24.1
1783267316.742,60.8,24.0
1783267317.765,60.8,24.0
1783267318.787,60.8,24.0
1783267319.809,60.9,24.0
1783267320.831,60.9,24.0
1783267321.854,60.9,24.0
1783267322.876,60.9,24.0
1783267323.899,60.9,24.0
1783267324.921,60.9,24.0
1783267325.944,61.0,24.0
1783267326.966,61.0,24.0
1783267327.988,61.0,24.0
1783267329.01,61.0,24.0
1783267330.032,61.0,24.0
1783267331.055,61.0,24.0
1783267332.077,60.9,24.0
1783267333.099,60.9,24.0
1783267334.122,60.9,24.0
1783267335.144,60.9,24.0
1783267336.167,60.9,24.0
1783267337.189,60.9,24.0
1783267338.212,60.9,24.1
1783267339.234,60.9,24.0
1783267340.257,60.9,24.0
1783267341.279,60.9,24.0
1783267342.302,60.9,24.0
1783267343.324,61.0,24.0
1783267344.346,61.0,24.0
1783267345.369,61.1,24.0
1783267346.391,61.2,24.0
1783267347.414,61.3,24.0
1783267348.436,61.3,24.0
1783267349.459,61.3,24.0
1783267350.481,61.3,24.0
1783267351.504,61.3,24.0
1783267352.525,61.3,24.0
1783267353.547,61.3,24.0
1783267354.569,61.3,24.0
1783267355.591,61.3,24.0
1783267356.613,61.2,24.0
1783267357.636,61.2,24.0
1783267358.658,61.2,24.0
1783267359.68,61.2,24.0
1783267360.703,61.1,24.0
1783267361.726,61.2,24.0
1783267362.748,61.1,24.0
1783267363.771,61.2,24.0
1783267364.793,61.1,24.0
1783267365.815,61.2,24.0
1783267366.837,61.2,24.0
1783267367.859,61.2,24.0
1783267368.882,61.3,24.0
1783267369.904,61.4,24.0
1783267370.926,61.4,24.0
1783267371.949,61.5,24.0
1783267372.971,61.5,24.0
1783267373.994,61.5,24.0
1783267375.016,61.6,24.0
1783267376.038,61.6,24.0
1783267377.061,61.6,24.0
1783267378.083,61.5,24.0
1783267379.105,61.5,24.0
1783267380.128,61.5,24.0
1783267381.15,61.5,24.0
1783267382.172,61.6,24.0
1783267383.195,61.5,24.0
1783267384.218,61.6,24.0
1783267385.24,61.6,24.0
1783267386.262,61.6,24.0
1783267387.285,61.7,24.0
1783267388.307,61.7,24.0
1783267389.33,61.7,24.0
1783267390.352,61.7,24.0
1783267391.374,61.6,24.0
1783267392.397,61.6,24.0
1783267393.419,61.7,24.0
1783267394.442,61.7,24.0
1783267395.464,61.7,24.0
1783267396.486,61.7,24.0
1783267397.508,61.7,24.0
1783267398.53,61.7,24.0
1783267399.553,61.7,24.0
1783267400.575,61.7,24.0
1783267401.598,61.7,24.0
1783267402.62,61.7,24.0
1783267403.643,61.7,24.0
1783267404.665,61.8,24.0
1783267405.688,61.8,24.0
1783267406.71,61.7,24.0
1783267407.732,61.8,24.0
1783267408.755,61.7,24.0
1783267409.777,61.8,24.0
1783267410.799,61.8,24.0
1783267411.822,61.8,24.0
1783267412.845,61.8,24.0
1783267413.867,61.8,24.0
1783267414.89,61.8,24.0
1783267415.912,61.8,24.0
1783267416.935,61.7,24.0
1783267417.958,61.8,24.0
1783267418.981,61.7,24.0
1783267420.003,61.7,24.0
1783267421.025,61.7,24.0
1783267422.048,61.7,24.0
1783267423.071,61.8,24.0
1783267424.093,61.8,24.0
1783267425.116,61.9,24.0
1783267426.138,62.0,24.0
1783267427.16,62.0,24.0
1783267428.183,62.0,24.0
1783267429.205,62.1,24.0
1783267430.227,62.1,24.0
1783267431.25,62.1,24.0
1783267432.272,62.1,24.0
1783267433.295,62.1,24.0
1783267434.317,62.2,24.0
1783267435.34,62.2,24.0
1783267436.362,62.2,24.0
1783267437.385,62.2,24.0
1783267438.407,62.2,24.0
1783267439.429,62.2,24.0
1783267440.451,62.2,24.0
1783267441.474,62.2,24.0
1783267442.496,62.2,24.0
1783267443.519,62.2,24.0
1783267444.541,62.2,24.0
1783267445.563,62.3,24.0
1783267446.585,62.3,24.0
1783267447.608,62.3,24.0
1783267448.63,62.3,24.0
1783267449.652,62.3,24.0
1783267450.675,62.3,24.0
1783267451.697,62.2,24.0
1783267452.719,62.2,24.0
1783267453.742,62.2,24.0
