timestamp,wind_angle,wind_dir_code,wind_direction,wind_level,wind_speed_kmh,wind_speed_ms
1784131200.562,250.8,11.0,西西南,0.0,0.0,0.0
1784131201.643,250.8,11.0,西西南,0.0,0.0,0.0
1784131202.723,250.8,11.0,西西南,0.0,0.0,0.0
1784131203.813,250.8,11.0,西西南,0.0,0.0,0.0
1784131204.903,250.8,11.0,西西南,0.0,0.0,0.0
1784131205.994,250.8,11.0,西西南,0.0,0.0,0.0
1784131207.077,250.8,11.0,西西南,0.0,0.0,0.0
1784131208.159,250.8,11.0,西西南,0.0,0.0,0.0
1784131209.24,250.8,11.0,西西南,0.0,0.0,0.0
1784131210.329,250.8,11.0,西西南,0.0,0.0,0.0
1784131211.418,250.8,11.0,西西南,0.0,0.0,0.0
1784131212.499,250.8,11.0,西西南,0.0,0.0,0.0
1784131213.589,250.8,11.0,西西南,0.0,0.0,0.0
1784131214.668,250.8,11.0,西西南,0.0,0.0,0.0
1784131215.749,250.8,11.0,西西南,0.0,0.0,0.0
1784131216.839,250.8,11.0,西西南,0.0,0.0,0.0
1784131217.929,250.8,11.0,西西南,0.0,0.0,0.0
1784131219.018,250.8,11.0,西西南,0.0,0.0,0.0
1784131220.108,250.8,11.0,西西南,0.0,0.0,0.0
1784131221.19,250.8,11.0,西西南,0.0,0.0,0.0
1784131222.279,250.8,11.0,西西南,0.0,0.0,0.0
1784131223.369,250.8,11.0,西西南,0.0,0.0,0.0
1784131224.459,250.8,11.0,西西南,0.0,0.0,0.0
1784131225.6,250.8,11.0,西西南,0.0,0.0,0.0
1784131226.807,250.8,11.0,西西南,0.0,0.0,0.0
1784131228.146,250.8,11.0,西西南,0.0,0.0,0.0
1784131229.326,250.8,11.0,西西南,0.0,0.0,0.0
1784131230.519,250.8,11.0,西西南,0.0,0.0,0.0
1784131231.643,250.8,11.0,西西南,0.0,0.0,0.0
1784131232.867,250.8,11.0,西西南,0.0,0.0,0.0
1784131234.101,250.8,11.0,西西南,0.0,0.0,0.0
1784131235.314,250.8,11.0,西西南,0.0,0.0,0.0
1784131236.478,250.8,11.0,西西南,0.0,0.0,0.0
1784131237.645,250.8,11.0,西西南,0.0,0.0,0.0
1784131238.963,250.8,11.0,西西南,0.0,0.0,0.0
1784131240.154,250.8,11.0,西西南,0.0,0.0,0.0
1784131241.323,250.8,11.0,西西南,0.0,0.0,0.0
1784131242.496,250.8,11.0,西西南,0.0,0.0,0.0
1784131243.626,250.8,11.0,西西南,0.0,0.0,0.0
1784131244.795,250.8,11.0,西西南,0.0,0.0,0.0
1784131245.938,250.8,11.0,西西南,0.0,0.0,0.0
1784131247.104,250.8,11.0,西西南,0.0,0.0,0.0
1784131248.25,250.8,11.0,西西南,0.0,0.0,0.0
1784131249.397,250.8,11.0,西西南,0.0,0.0,0.0
1784131250.521,250.8,11.0,西西南,0.0,0.0,0.0
1784131251.687,250.8,11.0,西西南,0.0,0.0,0.0
1784131252.853,250.8,11.0,西西南,0.0,0.0,0.0
1784131254.031,250.8,11.0,西西南,0.0,0.0,0.0
1784131255.232,250.8,11.0,西西南,0.0,0.0,0.0
1784131256.423,250.8,11.0,西西南,0.0,0.0,0.0
1784131257.582,250.8,11.0,西西南,0.0,0.0,0.0
1784131258.707,250.8,11.0,西西南,0.0,0.0,0.0
1784131259.847,250.8,11.0,西西南,0.0,0.0,0.0
1784131260.993,250.8,11.0,西西南,0.0,0.0,0.0
1784131262.188,250.8,11.0,西西南,0.0,0.0,0.0
1784131263.336,250.8,11.0,西西南,0.0,0.0,0.0
1784131264.462,250.8,11.0,西西南,0.0,0.0,0.0
1784131265.659,250.8,11.0,西西南,0.0,0.0,0.0
1784131266.799,250.8,11.0,西西南,0.0,0.0,0.0
1784131268.334,250.8,11.0,西西南,0.0,0.0,0.0
1784131269.493,250.8,11.0,西西南,0.0,0.0,0.0
