timestamp,humidity,temperature
1782916602.066,52.9,23.9
1782916607.286,52.8,23.9
1782916612.316,52.8,23.8
1782916617.345,52.6,23.9
1782916622.376,52.6,23.9
1782916627.408,52.7,23.9
1782916632.447,53.0,23.9
1782916637.494,53.4,23.9
1782916642.535,53.6,23.9
1782916647.579,54.1,23.9
1782916652.635,54.7,23.9
1782916657.686,55.4,23.9
1782916662.735,55.9,23.9
1782916667.783,56.2,23.9
1782916672.81,56.8,23.8
1782916677.84,57.3,23.8
1782916682.848,58.0,23.9
1782916687.895,58.2,23.9
1782916692.932,58.1,23.9
1782916697.967,58.1,23.8
1782916703.0,58.5,23.8
1782916708.027,58.9,23.9
1782916713.07,59.3,23.9
1782916718.101,59.8,23.9
1782916723.128,60.1,23.9
1782916728.162,60.6,23.9
1782916733.194,60.9,23.9
1782916738.239,61.4,23.9
1782916743.253,61.9,23.9
1782916748.307,62.0,23.9
1782916753.37,62.1,23.9
1782916758.431,62.2,23.9
1782916763.473,62.4,23.9
1782916768.524,62.6,23.9
1782916773.585,62.9,23.9
1782916778.623,63.0,23.9
1782916783.659,63.0,23.9
1782916788.696,63.1,23.9
1782916793.733,63.2,23.9
1782916798.772,63.2,23.9
1782916803.835,63.3,23.9
1782916808.884,63.6,23.9
1782916813.936,63.6,23.9
1782916818.952,63.6,23.9
1782916824.004,63.8,23.9
1782916829.055,63.8,23.9
1782916834.112,63.8,23.9
1782916839.167,64.0,23.9
1782916844.217,64.2,23.9
1782916849.268,64.2,23.9
1782916854.356,64.3,23.9
1782916859.405,64.4,23.9
1782916864.462,64.4,23.9
1782916869.515,64.4,23.9
1782916874.568,64.4,23.9
1782916879.605,64.5,23.9
1782916884.677,64.6,23.9
1782916889.707,64.6,23.9
1782916894.752,64.8,23.9
1782916899.804,64.9,23.9
1782916904.864,64.9,23.9
1782916909.893,65.2,23.9
1782916914.932,65.3,23.9
1782916919.981,65.3,23.9
1782916925.034,65.3,23.9
1782916930.08,65.4,23.9
1782916935.145,65.3,23.9
1782916940.196,65.4,23.9
1782916945.247,65.6,23.9
1782916950.322,65.7,23.9
1782916955.36,65.7,23.9
1782916960.401,65.8,23.9
1782916965.45,65.9,23.9
1782916970.527,65.9,23.9
1782916975.585,66.0,23.9
1782916980.632,66.0,23.9
1782916985.679,65.9,23.9
1782916990.692,66.0,23.9
1782916995.763,66.1,23.9
1782917000.802,66.4,23.9
1782917005.854,66.4,23.9
1782917010.888,66.4,23.9
1782917015.936,66.6,23.9
1782917020.967,66.7,23.9
1782917026.03,66.8,23.9
1782917031.093,66.8,23.9
1782917036.133,66.7,23.9
1782917041.179,66.8,23.9
1782917046.213,66.9,23.9
1782917051.249,67.0,23.9
1782917056.269,66.9,24.0
1782917061.305,66.9,24.0
1782917066.312,66.9,24.0
1782917071.34,67.0,24.0
1782917076.368,67.1,23.9
1782917081.408,67.0,24.0
1782917086.446,67.0,24.0
1782917091.482,66.9,24.0
1782917096.511,66.8,24.0
1782917101.546,66.6,24.0
1782917106.58,66.5,24.0
1782917111.609,66.2,24.0
1782917116.637,65.8,24.0
1782917121.666,65.6,23.9
1782917126.672,65.4,24.0
1782917131.707,65.0,24.0
1782917136.744,64.3,24.0
1782917141.805,63.9,24.0
1782917146.853,63.6,24.0
1782917151.912,63.4,24.0
1782917156.957,63.3,24.0
1782917162.007,63.1,24.0
1782917167.117,62.9,24.0
1782917172.191,62.5,24.0
1782917177.203,62.3,24.0
1782917182.264,61.7,24.0
1782917187.325,61.2,24.0
1782917192.388,61.0,24.0
1782917197.404,60.3,24.0
1782917202.455,60.1,24.0
1782917207.504,60.1,23.9
1782917212.579,59.9,24.0
1782917217.614,59.2,23.9
1782917222.653,58.7,23.9
1782917227.685,58.5,24.0
1782917232.715,58.2,23.9
1782917237.743,57.8,23.9
1782917242.784,57.7,23.9
1782917247.859,57.5,23.9
1782917252.93,57.1,23.9
1782917257.976,57.0,23.9
1782917263.026,57.0,23.9
1782917268.04,56.7,23.9
1782917273.101,56.5,23.9
1782917278.146,56.5,23.9
1782917283.202,56.3,23.9
1782917288.26,56.0,23.9
1782917293.311,56.0,23.9
1782917298.36,56.1,23.9
1782917303.423,55.8,23.9
1782917308.463,55.8,23.9
1782917313.49,55.6,23.9
1782917318.52,55.3,23.9
1782917323.562,55.1,23.9
1782917328.591,55.1,23.9
1782917333.628,55.0,23.9
1782917338.691,54.9,23.9
1782917343.707,54.9,23.9
1782917348.768,54.7,23.9
1782917353.803,54.4,23.9
1782917358.853,54.4,23.9
1782917363.903,54.2,23.9
1782917368.965,54.0,23.9
1782917374.005,54.0,23.9
1782917379.067,53.8,23.9
1782917384.14,53.9,23.9
1782917389.19,53.8,23.9
1782917394.221,53.7,23.9
1782917399.265,53.8,23.9
1782917404.313,53.7,23.9
1782917409.374,53.5,23.9
1782917414.424,53.4,23.9
1782917419.462,53.4,23.9
1782917424.476,53.1,23.9
1782917429.538,53.0,23.9
1782917434.589,52.9,23.9
1782917439.627,52.8,23.9
1782917444.673,52.8,23.9
1782917449.711,52.9,23.8
1782917454.748,53.1,23.8
1782917459.797,53.3,23.8
1782917464.831,53.5,23.9
1782917469.861,53.9,23.8
1782917474.884,54.5,23.8
1782917479.921,55.1,23.8
1782917484.94,55.5,23.8
1782917489.963,55.7,23.9
1782917494.984,56.1,23.8
1782917500.025,56.9,23.8
1782917505.086,57.6,23.8
1782917510.136,58.0,23.8
1782917515.186,58.3,23.9
1782917520.234,58.8,23.9
1782917525.295,59.3,23.9
1782917530.334,59.5,23.9
1782917535.381,59.8,23.9
1782917540.442,60.5,23.8
1782917545.497,60.9,23.9
1782917550.529,60.9,23.9
1782917555.562,61.3,23.8
1782917560.59,61.7,23.9
1782917565.6,62.1,23.9
1782917570.635,62.1,23.9
1782917575.657,62.2,23.9
1782917580.692,62.5,23.9
1782917585.723,62.7,23.8
1782917590.743,62.9,23.9
1782917595.776,62.9,23.9
1782917600.81,63.1,23.9
1782917605.838,63.2,23.9
1782917610.858,63.2,23.9
1782917615.89,63.1,23.9
1782917620.927,63.3,23.9
1782917625.953,63.4,23.9
1782917631.0,63.6,23.9
1782917636.037,63.7,23.9
1782917641.086,63.6,23.9
1782917646.148,63.7,23.9
1782917651.196,63.8,23.9
1782917656.244,64.0,23.9
1782917661.293,64.1,23.9
1782917666.314,64.1,23.9
1782917671.336,64.1,23.9
1782917676.382,64.2,23.9
1782917681.408,64.3,23.9
1782917686.451,64.5,23.9
1782917691.498,64.5,23.9
1782917696.512,64.6,23.9
1782917701.572,64.6,23.9
1782917706.621,64.5,23.9
1782917711.639,64.5,23.9
1782917716.687,64.6,23.9
1782917721.759,64.9,23.9
1782917726.809,65.0,23.9
1782917731.86,65.1,23.9
1782917736.921,65.2,23.9
1782917741.953,65.3,23.9
1782917746.993,65.3,23.9
1782917752.041,65.3,23.9
1782917757.089,65.5,23.9
1782917762.105,65.7,23.9
1782917767.154,65.6,23.9
1782917772.216,65.5,23.9
1782917777.264,65.5,23.9
1782917782.3,65.7,23.9
1782917787.366,65.9,23.9
1782917792.398,66.0,23.9
1782917797.429,66.0,23.9
1782917802.527,66.0,23.9
1782917807.572,66.1,23.9
1782917812.632,66.2,23.9
1782917817.691,66.2,23.9
1782917822.741,66.1,23.9
1782917827.79,66.2,23.9
1782917832.803,66.4,23.9
1782917837.863,66.5,23.9
1782917842.896,66.6,23.9
1782917847.953,66.8,23.9
1782917852.99,66.8,23.9
1782917858.036,66.8,23.9
1782917863.098,66.9,23.9
1782917868.132,66.9,23.9
1782917873.166,67.0,23.9
1782917878.225,66.9,23.9
1782917883.274,66.9,24.0
1782917888.3,67.1,23.9
1782917893.362,67.1,23.9
1782917898.421,67.3,23.9
1782917903.47,67.2,23.9
1782917908.495,67.2,23.9
1782917913.529,67.2,24.0
1782917918.578,67.3,24.0
1782917923.638,67.4,24.0
1782917928.687,67.3,23.9
1782917933.724,67.1,24.0
1782917938.751,67.0,24.0
1782917943.785,66.8,24.0
1782917948.807,66.5,23.9
1782917953.84,66.3,23.9
1782917958.879,66.0,24.0
1782917963.907,65.7,24.0
1782917968.929,65.4,24.0
1782917973.956,64.9,24.0
1782917978.968,64.4,23.9
1782917983.996,64.3,24.0
1782917989.022,64.2,24.0
1782917994.055,64.0,24.0
1782917999.104,63.7,24.0
1782918004.173,63.3,24.0
1782918009.222,62.9,24.0
1782918014.271,62.3,24.0
1782918019.32,62.0,23.9
1782918024.369,61.5,23.9
1782918029.408,61.4,24.0
1782918034.478,61.2,23.9
1782918039.518,61.0,24.0
1782918044.563,60.8,23.9
1782918049.578,60.5,23.9
1782918054.628,59.8,23.9
1782918059.701,59.2,24.0
1782918064.75,59.1,24.0
1782918069.788,58.9,24.0
1782918074.825,58.4,23.9
1782918079.885,57.9,23.9
1782918084.926,57.8,23.9
1782918089.954,57.6,23.9
1782918094.987,57.5,23.9
1782918100.015,57.5,23.9
1782918105.038,57.2,23.9
1782918110.07,57.1,23.9
1782918115.114,56.8,23.9
1782918120.162,56.7,23.9
1782918125.188,56.4,23.9
1782918130.225,56.4,23.9
1782918135.274,56.3,23.9
1782918140.323,55.9,23.9
1782918145.38,55.9,23.9
1782918150.416,55.6,23.9
1782918155.465,55.3,23.9
1782918160.535,55.2,23.9
1782918165.569,55.3,23.9
1782918170.627,55.2,23.9
1782918175.685,55.0,23.9
1782918180.734,54.9,23.9
1782918185.772,54.8,23.9
1782918190.831,54.5,23.9
1782918195.87,54.5,23.9
1782918200.928,54.5,23.9
1782918205.944,54.6,23.9
1782918211.002,54.2,23.9
1782918216.039,54.0,23.9
1782918221.1,54.0,23.9
1782918226.149,54.0,23.9
1782918231.197,54.1,23.9
1782918236.245,53.8,23.9
1782918241.292,53.7,23.9
1782918246.328,53.4,23.9
1782918251.376,53.2,23.9
1782918256.447,53.1,23.9
1782918261.504,53.0,23.8
1782918266.542,53.2,23.8
1782918271.583,53.2,23.8
1782918276.624,52.9,23.8
1782918281.652,52.9,23.8
1782918286.721,52.9,23.8
1782918291.737,53.0,23.8
1782918296.786,53.4,23.8
1782918301.829,53.8,23.8
1782918306.876,54.1,23.8
1782918311.947,54.7,23.8
1782918317.006,55.0,23.8
