timestamp,wind_angle,wind_dir_code,wind_direction,wind_level,wind_speed_kmh,wind_speed_ms
1784390401.069,221.0,10.0,西南,0.0,0.0,0.0
1784390402.153,221.0,10.0,西南,0.0,0.0,0.0
1784390403.245,221.0,10.0,西南,0.0,0.0,0.0
1784390404.331,221.0,10.0,西南,0.0,0.0,0.0
1784390405.416,221.0,10.0,西南,0.0,0.0,0.0
1784390406.503,221.0,10.0,西南,0.0,0.0,0.0
1784390407.587,221.0,10.0,西南,0.0,0.0,0.0
1784390408.691,221.0,10.0,西南,0.0,0.0,0.0
1784390409.833,221.0,10.0,西南,0.0,0.0,0.0
1784390410.988,221.0,10.0,西南,0.0,0.0,0.0
1784390412.23,221.0,10.0,西南,0.0,0.0,0.0
1784390413.4,221.0,10.0,西南,0.0,0.0,0.0
1784390414.556,221.0,10.0,西南,0.0,0.0,0.0
1784390415.703,221.0,10.0,西南,0.0,0.0,0.0
1784390416.874,221.0,10.0,西南,0.0,0.0,0.0
1784390417.987,221.0,10.0,西南,0.0,0.0,0.0
1784390419.166,221.0,10.0,西南,0.0,0.0,0.0
1784390420.31,221.0,10.0,西南,0.0,0.0,0.0
1784390421.467,221.0,10.0,西南,0.0,0.0,0.0
1784390422.601,221.0,10.0,西南,0.0,0.0,0.0
1784390423.734,221.0,10.0,西南,0.0,0.0,0.0
1784390424.885,221.0,10.0,西南,0.0,0.0,0.0
1784390426.042,221.0,10.0,西南,0.0,0.0,0.0
1784390427.211,221.0,10.0,西南,0.0,0.0,0.0
1784390428.356,221.0,10.0,西南,0.0,0.0,0.0
1784390429.497,221.0,10.0,西南,0.0,0.0,0.0
1784390430.635,221.0,10.0,西南,0.0,0.0,0.0
1784390431.87,221.0,10.0,西南,0.0,0.0,0.0
1784390433.069,221.0,10.0,西南,0.0,0.0,0.0
1784390434.272,221.0,10.0,西南,0.0,0.0,0.0
1784390435.446,221.0,10.0,西南,0.0,0.0,0.0
1784390436.632,221.0,10.0,西南,0.0,0.0,0.0
1784390437.803,221.0,10.0,西南,0.0,0.0,0.0
1784390438.934,221.0,10.0,西南,0.0,0.0,0.0
1784390440.093,221.0,10.0,西南,0.0,0.0,0.0
1784390441.245,221.0,10.0,西南,0.0,0.0,0.0
1784390442.41,221.0,10.0,西南,0.0,0.0,0.0
1784390443.56,221.0,10.0,西南,0.0,0.0,0.0
1784390444.763,221.0,10.0,西南,0.0,0.0,0.0
1784390445.886,221.0,10.0,西南,0.0,0.0,0.0
1784390447.063,221.0,10.0,西南,0.0,0.0,0.0
1784390448.238,221.0,10.0,西南,0.0,0.0,0.0
1784390449.413,221.0,10.0,西南,0.0,0.0,0.0
1784390450.61,221.0,10.0,西南,0.0,0.0,0.0
1784390451.779,221.0,10.0,西南,0.0,0.0,0.0
1784390452.972,221.0,10.0,西南,0.0,0.0,0.0
1784390454.11,221.0,10.0,西南,0.0,0.0,0.0
1784390455.256,221.0,10.0,西南,0.0,0.0,0.0
1784390456.397,221.0,10.0,西南,0.0,0.0,0.0
1784390457.516,221.0,10.0,西南,0.0,0.0,0.0
1784390458.668,221.0,10.0,西南,0.0,0.0,0.0
1784390459.777,221.0,10.0,西南,0.0,0.0,0.0
1784390460.97,221.0,10.0,西南,0.0,0.0,0.0
1784390462.118,221.0,10.0,西南,0.0,0.0,0.0
1784390463.255,221.0,10.0,西南,0.0,0.0,0.0
1784390464.393,221.0,10.0,西南,0.0,0.0,0.0
1784390465.555,221.0,10.0,西南,0.0,0.0,0.0
