timestamp,wind_angle,wind_dir_code,wind_direction,wind_level,wind_speed_kmh,wind_speed_ms
1783008000.3,347.3,15.0,北西北,0.0,0.0,0.0
1783008001.378,347.3,15.0,北西北,0.0,0.0,0.0
1783008002.456,347.3,15.0,北西北,0.0,0.0,0.0
1783008003.534,347.3,15.0,北西北,0.0,0.0,0.0
1783008004.612,347.3,15.0,北西北,0.0,0.0,0.0
1783008005.69,347.3,15.0,北西北,0.0,0.0,0.0
1783008006.768,347.3,15.0,北西北,0.0,0.0,0.0
1783008007.846,347.3,15.0,北西北,0.0,0.0,0.0
1783008008.924,347.3,15.0,北西北,0.0,0.0,0.0
1783008010.002,347.3,15.0,北西北,0.0,0.0,0.0
1783008011.08,347.3,15.0,北西北,0.0,0.0,0.0
1783008012.158,347.3,15.0,北西北,0.0,0.0,0.0
1783008013.236,347.3,15.0,北西北,0.0,0.0,0.0
1783008014.314,347.3,15.0,北西北,0.0,0.0,0.0
1783008015.393,347.3,15.0,北西北,0.0,0.0,0.0
1783008016.47,347.3,15.0,北西北,0.0,0.0,0.0
1783008017.548,347.3,15.0,北西北,0.0,0.0,0.0
1783008018.626,347.3,15.0,北西北,0.0,0.0,0.0
1783008019.705,347.3,15.0,北西北,0.0,0.0,0.0
1783008020.783,347.3,15.0,北西北,0.0,0.0,0.0
1783008021.861,347.3,15.0,北西北,0.0,0.0,0.0
1783008022.938,347.3,15.0,北西北,0.0,0.0,0.0
1783008024.016,347.3,15.0,北西北,0.0,0.0,0.0
1783008025.094,347.3,15.0,北西北,0.0,0.0,0.0
1783008026.172,347.3,15.0,北西北,0.0,0.0,0.0
1783008027.25,347.3,15.0,北西北,0.0,0.0,0.0
1783008028.328,347.3,15.0,北西北,0.0,0.0,0.0
1783008029.406,347.3,15.0,北西北,0.0,0.0,0.0
1783008030.484,347.3,15.0,北西北,0.0,0.0,0.0
1783008031.562,347.3,15.0,北西北,0.0,0.0,0.0
1783008032.64,347.3,15.0,北西北,0.0,0.0,0.0
1783008033.718,347.3,15.0,北西北,0.0,0.0,0.0
1783008034.796,347.3,15.0,北西北,0.0,0.0,0.0
1783008035.874,347.3,15.0,北西北,0.0,0.0,0.0
1783008036.951,347.3,15.0,北西北,0.0,0.0,0.0
1783008038.028,347.3,15.0,北西北,0.0,0.0,0.0
1783008039.105,347.3,15.0,北西北,0.0,0.0,0.0
1783008040.184,347.3,15.0,北西北,0.0,0.0,0.0
1783008041.262,347.3,15.0,北西北,0.0,0.0,0.0
1783008042.34,347.3,15.0,北西北,0.0,0.0,0.0
1783008043.418,347.3,15.0,北西北,0.0,0.0,0.0
1783008044.496,347.3,15.0,北西北,0.0,0.0,0.0
1783008045.574,347.3,15.0,北西北,0.0,0.0,0.0
1783008046.652,347.3,15.0,北西北,0.0,0.0,0.0
1783008047.731,347.3,15.0,北西北,0.0,0.0,0.0
1783008048.808,347.3,15.0,北西北,0.0,0.0,0.0
1783008049.886,347.3,15.0,北西北,0.0,0.0,0.0
1783008050.964,347.3,15.0,北西北,0.0,0.0,0.0
1783008052.042,347.3,15.0,北西北,0.0,0.0,0.0
1783008053.12,347.3,15.0,北西北,0.0,0.0,0.0
1783008054.198,347.3,15.0,北西北,0.0,0.0,0.0
1783008055.276,347.3,15.0,北西北,0.0,0.0,0.0
1783008056.354,347.3,15.0,北西北,0.0,0.0,0.0
1783008057.432,347.3,15.0,北西北,0.0,0.0,0.0
1783008058.511,347.3,15.0,北西北,0.0,0.0,0.0
1783008059.588,347.3,15.0,北西北,0.0,0.0,0.0
1783008060.666,347.3,15.0,北西北,0.0,0.0,0.0
1783008061.744,347.3,15.0,北西北,0.0,0.0,0.0
1783008062.822,347.3,15.0,北西北,0.0,0.0,0.0
1783008063.901,347.3,15.0,北西北,0.0,0.0,0.0
1783008064.979,347.3,15.0,北西北,0.0,0.0,0.0
1783008066.057,347.3,15.0,北西北,0.0,0.0,0.0
1783008067.135,347.3,15.0,北西北,0.0,0.0,0.0
1783008068.213,347.3,15.0,北西北,0.0,0.0,0.0
1783008069.291,347.3,15.0,北西北,0.0,0.0,0.0
1783008070.369,347.3,15.0,北西北,0.0,0.0,0.0
1783008071.448,347.3,15.0,北西北,0.0,0.0,0.0
1783008072.526,347.3,15.0,北西北,0.0,0.0,0.0
1783008073.604,347.3,15.0,北西北,0.0,0.0,0.0
1783008074.682,347.3,15.0,北西北,0.0,0.0,0.0
1783008075.76,347.3,15.0,北西北,0.0,0.0,0.0
1783008076.837,347.3,15.0,北西北,0.0,0.0,0.0
1783008077.916,347.3,15.0,北西北,0.0,0.0,0.0
1783008078.994,347.3,15.0,北西北,0.0,0.0,0.0
1783008080.072,347.3,15.0,北西北,0.0,0.0,0.0
1783008081.15,347.3,15.0,北西北,0.0,0.0,0.0
1783008082.228,347.3,15.0,北西北,0.0,0.0,0.0
1783008083.306,347.3,15.0,北西北,0.0,0.0,0.0
1783008084.384,347.3,15.0,北西北,0.0,0.0,0.0
1783008085.462,347.3,15.0,北西北,0.0,0.0,0.0
1783008086.54,347.3,15.0,北西北,0.0,0.0,0.0
1783008087.618,347.3,15.0,北西北,0.0,0.0,0.0
1783008088.696,347.3,15.0,北西北,0.0,0.0,0.0
1783008089.774,347.3,15.0,北西北,0.0,0.0,0.0
1783008090.852,347.3,15.0,北西北,0.0,0.0,0.0
1783008091.93,347.3,15.0,北西北,0.0,0.0,0.0
1783008093.008,347.3,15.0,北西北,0.0,0.0,0.0
1783008094.086,347.3,15.0,北西北,0.0,0.0,0.0
1783008095.165,347.3,15.0,北西北,0.0,0.0,0.0
1783008096.243,347.3,15.0,北西北,0.0,0.0,0.0
1783008097.321,347.3,15.0,北西北,0.0,0.0,0.0
