timestamp,humidity,temperature
1784563200.176,51.3,25.7
1784563201.212,51.3,25.7
1784563202.248,51.3,25.7
1784563203.275,51.3,25.7
1784563204.304,51.3,25.7
1784563205.34,51.3,25.7
1784563206.376,51.3,25.8
1784563207.412,51.2,25.8
1784563208.448,51.2,25.7
1784563209.484,51.3,25.8
1784563210.52,51.2,25.8
1784563211.556,51.3,25.8
1784563212.592,51.2,25.7
1784563213.629,51.2,25.7
1784563214.657,51.2,25.8
1784563215.685,51.2,25.8
1784563216.721,51.2,25.8
1784563217.757,51.2,25.8
1784563218.793,51.2,25.8
1784563219.821,51.2,25.7
1784563220.857,51.2,25.8
1784563221.893,51.2,25.7
1784563222.931,51.2,25.8
1784563223.962,51.2,25.8
1784563224.991,51.2,25.7
1784563226.027,51.2,25.8
1784563227.063,51.1,25.8
1784563228.099,51.2,25.8
1784563229.135,51.2,25.8
1784563230.171,51.2,25.8
1784563231.208,51.2,25.8
1784563232.244,51.1,25.8
1784563233.273,51.2,25.8
1784563234.301,51.1,25.8
1784563235.329,51.1,25.8
1784563236.357,51.1,25.8
1784563237.394,51.1,25.8
1784563238.43,51.1,25.8
1784563239.466,51.1,25.8
1784563240.526,51.1,25.8
1784563241.618,51.1,25.8
1784563242.743,51.1,25.8
1784563243.829,51.1,25.8
1784563245.188,51.1,25.8
1784563246.267,51.1,25.8
1784563247.397,51.1,25.8
1784563248.521,51.1,25.8
1784563249.701,51.1,25.8
1784563250.799,51.1,25.8
1784563251.871,51.1,25.8
1784563252.943,51.0,25.8
1784563254.083,51.1,25.8
1784563255.205,51.1,25.8
1784563256.378,51.1,25.8
1784563257.473,51.0,25.8
1784563258.605,51.0,25.8
1784563259.769,51.0,25.8
1784563260.934,51.0,25.8
1784563262.062,51.0,25.8
1784563263.358,51.0,25.8
1784563264.486,51.1,25.8
1784563265.569,51.1,25.8
1784563266.689,51.0,25.8
1784563267.85,51.0,25.8
1784563268.961,51.0,25.8
1784563270.194,51.0,25.8
1784563271.324,51.0,25.8
1784563272.415,51.0,25.8
1784563273.585,51.0,25.8
1784563274.694,51.0,25.8
1784563275.766,51.0,25.8
1784563276.842,51.0,25.8
1784563277.985,51.0,25.8
1784563279.165,51.0,25.8
1784563280.22,51.0,25.8
1784563281.343,51.0,25.8
1784563282.449,51.0,25.9
1784563283.579,51.0,25.8
1784563284.682,51.0,25.9
1784563285.77,51.0,25.8
1784563286.834,51.0,25.8
1784563287.896,50.9,25.8
1784563289.007,50.9,25.8
1784563290.225,50.9,25.8
1784563291.32,50.9,25.8
1784563292.404,51.0,25.9
1784563293.497,50.9,25.9
1784563294.592,50.9,25.8
1784563295.768,50.9,25.9
1784563296.9,50.9,25.9
1784563298.004,50.9,25.9
1784563299.066,50.9,25.8
1784563300.145,50.9,25.9
1784563301.455,50.9,25.8
1784563302.529,50.9,25.8
1784563303.615,50.9,25.9
1784563304.754,50.9,25.9
1784563305.861,50.9,25.9
1784563307.042,50.9,25.9
1784563308.129,50.9,25.8
1784563309.289,50.8,25.9
1784563310.467,50.9,25.9
1784563311.61,50.9,25.9
1784563312.979,50.9,25.9
1784563314.029,50.9,25.9
1784563315.079,50.8,25.9
1784563316.147,50.9,25.9
1784563317.193,50.9,25.9
1784563318.276,50.8,25.9
1784563319.335,50.8,25.9
1784563320.428,50.8,25.9
1784563321.512,50.8,25.9
1784563322.616,50.8,25.9
1784563323.793,50.8,25.9
1784563324.915,50.9,25.9
1784563326.025,50.8,25.9
1784563327.122,50.8,25.9
1784563328.205,50.8,25.9
1784563329.381,50.8,25.9
1784563330.554,50.8,25.9
1784563331.659,50.8,25.9
1784563332.77,50.8,25.9
1784563333.87,50.8,25.9
1784563334.987,50.8,25.9
1784563336.075,50.8,25.9
1784563337.167,50.8,25.9
1784563338.222,50.8,25.9
1784563339.277,50.8,25.9
1784563340.343,50.8,25.9
1784563341.449,50.8,25.9
1784563342.614,50.8,25.9
1784563343.738,50.8,25.9
1784563344.816,50.8,25.9
1784563345.87,50.8,25.9
1784563347.01,50.7,25.9
1784563348.1,50.7,25.9
1784563349.217,50.7,25.9
1784563350.311,50.8,25.9
1784563351.343,50.7,25.9
1784563352.372,50.7,25.9
1784563353.4,50.8,25.9
1784563354.438,50.7,25.9
1784563355.476,50.8,25.9
1784563356.513,50.7,25.9
1784563357.551,50.7,25.9
1784563358.588,50.7,25.9
1784563359.624,50.7,25.9
1784563360.655,50.7,25.9
1784563361.691,50.7,25.9
1784563362.727,50.7,25.9
1784563363.762,50.7,25.9
1784563364.797,50.7,25.9
1784563365.834,50.7,25.9
1784563366.87,50.7,25.9
1784563367.899,50.7,25.9
1784563368.928,50.7,25.9
1784563369.964,50.7,25.9
1784563371.0,50.7,25.9
1784563372.036,50.7,25.9
1784563373.072,50.7,25.9
1784563374.109,50.7,25.9
1784563375.147,50.6,25.9
1784563376.175,50.7,25.9
1784563377.203,50.7,25.9
1784563378.236,50.7,25.9
1784563379.272,50.7,25.9
1784563380.307,50.6,25.9
1784563381.344,50.7,25.9
1784563382.376,50.6,25.9
1784563383.404,50.6,25.9
1784563384.432,50.6,25.9
1784563385.46,50.6,25.9
1784563386.489,50.6,25.9
1784563387.517,50.6,25.9
1784563388.548,50.6,25.9
1784563389.576,50.6,25.9
1784563390.612,50.6,25.9
1784563391.648,50.6,25.9
1784563392.676,50.6,25.9
1784563393.712,50.6,25.9
1784563394.74,50.6,25.9
1784563395.767,50.6,25.9
1784563396.795,50.6,25.9
1784563397.823,50.6,25.9
1784563398.857,50.6,26.0
1784563399.893,50.6,25.9
1784563400.929,50.6,25.9
1784563401.965,50.6,25.9
1784563403.001,50.6,26.0
1784563404.038,50.6,26.0
1784563405.065,50.6,25.9
1784563406.101,50.6,26.0
1784563407.138,50.6,25.9
1784563408.168,50.6,25.9
1784563409.199,50.6,25.9
1784563410.236,50.6,25.9
1784563411.263,50.6,26.0
1784563412.298,50.6,26.0
1784563413.334,50.6,26.0
1784563414.37,50.6,25.9
1784563415.406,50.6,25.9
1784563416.433,50.5,26.0
1784563417.469,50.6,26.0
1784563418.505,50.6,26.0
1784563419.541,50.6,26.0
1784563420.577,50.6,26.0
1784563421.605,50.5,26.0
1784563422.636,50.6,26.0
1784563423.673,50.6,26.0
1784563424.711,50.6,26.0
1784563425.748,50.5,26.0
1784563426.785,50.5,26.0
1784563427.818,50.5,26.0
1784563428.849,50.5,25.9
1784563429.887,50.5,26.0
1784563430.925,50.5,26.0
1784563431.962,50.5,26.0
