timestamp,humidity,temperature
1784304000.729,35.1,23.4
1784304001.758,35.1,23.3
1784304002.793,35.1,23.4
1784304003.828,35.1,23.3
1784304004.856,35.1,23.4
1784304005.885,35.1,23.4
1784304006.912,35.1,23.4
1784304007.939,35.1,23.4
1784304008.968,35.1,23.4
1784304009.997,35.1,23.4
1784304011.033,35.1,23.4
1784304012.068,35.1,23.4
1784304013.104,35.1,23.3
1784304014.139,35.1,23.3
1784304015.175,35.1,23.4
1784304016.211,35.1,23.4
1784304017.247,35.1,23.4
1784304018.284,35.1,23.4
1784304019.321,35.1,23.4
1784304020.352,35.1,23.4
1784304021.381,35.1,23.4
1784304022.417,35.1,23.4
1784304023.453,35.1,23.4
1784304024.49,35.1,23.4
1784304025.527,35.1,23.4
1784304026.557,35.1,23.4
1784304027.593,35.1,23.4
1784304028.629,35.1,23.4
1784304029.676,35.1,23.4
1784304030.721,35.1,23.4
1784304031.806,35.1,23.4
1784304032.914,35.1,23.4
1784304034.015,35.2,23.4
1784304035.097,35.1,23.4
1784304036.526,35.1,23.4
1784304037.611,35.1,23.4
1784304038.739,35.1,23.4
1784304039.816,35.1,23.4
1784304040.903,35.1,23.4
1784304042.091,35.1,23.4
1784304043.194,35.2,23.4
1784304044.274,35.1,23.4
1784304045.371,35.1,23.4
1784304046.509,35.1,23.4
1784304047.595,35.1,23.4
1784304048.729,35.1,23.4
1784304049.894,35.1,23.4
1784304051.045,35.1,23.4
1784304052.172,35.1,23.4
1784304053.288,35.1,23.4
1784304054.427,35.1,23.4
1784304055.591,35.2,23.4
1784304056.675,35.2,23.4
1784304057.781,35.2,23.4
1784304058.874,35.1,23.4
1784304060.037,35.2,23.4
1784304061.11,35.1,23.4
1784304062.286,35.2,23.4
1784304063.419,35.2,23.4
1784304064.579,35.1,23.4
1784304065.825,35.2,23.4
1784304066.954,35.1,23.4
1784304068.098,35.2,23.4
1784304069.229,35.2,23.4
1784304070.365,35.2,23.4
1784304071.542,35.1,23.4
1784304072.67,35.2,23.4
1784304073.83,35.2,23.4
1784304074.935,35.2,23.4
1784304076.028,35.1,23.4
1784304077.065,35.2,23.4
1784304078.18,35.2,23.4
1784304079.262,35.2,23.4
1784304080.389,35.2,23.4
1784304081.574,35.2,23.4
1784304082.673,35.2,23.4
1784304083.739,35.2,23.4
1784304084.831,35.2,23.4
1784304085.921,35.2,23.4
1784304087.021,35.2,23.4
1784304088.166,35.2,23.4
1784304089.252,35.1,23.4
1784304090.394,35.2,23.4
1784304091.545,35.2,23.4
1784304092.68,35.2,23.4
1784304093.807,35.2,23.4
1784304094.935,35.2,23.4
1784304096.061,35.2,23.4
1784304097.173,35.2,23.4
1784304098.309,35.2,23.4
1784304099.385,35.2,23.4
1784304100.488,35.2,23.4
1784304101.659,35.2,23.4
1784304102.734,35.2,23.4
1784304103.827,35.2,23.5
1784304104.939,35.2,23.4
1784304106.069,35.2,23.4
1784304107.177,35.2,23.4
1784304108.322,35.2,23.4
1784304109.434,35.2,23.4
1784304110.59,35.2,23.4
1784304111.736,35.2,23.4
1784304112.881,35.2,23.4
1784304114.023,35.3,23.4
1784304115.141,35.2,23.4
1784304116.258,35.2,23.4
1784304117.409,35.3,23.4
1784304118.584,35.2,23.4
1784304119.788,35.2,23.4
1784304120.886,35.3,23.4
1784304122.02,35.2,23.4
1784304123.141,35.3,23.4
1784304124.395,35.3,23.4
1784304125.501,35.2,23.4
1784304126.738,35.3,23.4
1784304127.854,35.3,23.4
1784304128.919,35.3,23.5
1784304130.004,35.3,23.4
1784304131.107,35.3,23.4
1784304132.198,35.3,23.5
1784304133.348,35.3,23.5
1784304134.484,35.3,23.4
1784304135.56,35.3,23.5
1784304136.635,35.3,23.5
1784304137.743,35.3,23.5
1784304139.048,35.3,23.5
1784304140.17,35.3,23.5
1784304141.203,35.3,23.4
1784304142.233,35.2,23.4
1784304143.27,35.3,23.5
1784304144.311,35.3,23.5
1784304145.344,35.3,23.5
1784304146.376,35.3,23.5
1784304147.414,35.3,23.5
1784304148.452,35.3,23.5
1784304149.489,35.3,23.5
1784304150.527,35.3,23.5
1784304151.565,35.3,23.5
1784304152.603,35.3,23.5
1784304153.641,35.3,23.5
1784304154.679,35.3,23.5
1784304155.717,35.3,23.5
1784304156.754,35.3,23.5
1784304157.792,35.3,23.5
1784304158.831,35.3,23.5
1784304159.869,35.3,23.5
1784304160.907,35.3,23.5
1784304161.937,35.3,23.5
1784304162.975,35.3,23.5
1784304164.012,35.3,23.5
1784304165.057,35.3,23.5
1784304166.086,35.3,23.5
1784304167.128,35.3,23.5
1784304168.165,35.3,23.5
