timestamp,wind_angle,wind_dir_code,wind_direction,wind_level,wind_speed_kmh,wind_speed_ms
1784476800.859,221.0,10.0,西南,0.0,0.0,0.0
1784476801.951,221.0,10.0,西南,0.0,0.0,0.0
1784476803.043,221.0,10.0,西南,0.0,0.0,0.0
1784476804.135,221.0,10.0,西南,0.0,0.0,0.0
1784476805.222,221.0,10.0,西南,0.0,0.0,0.0
1784476806.307,221.0,10.0,西南,0.0,0.0,0.0
1784476807.399,221.0,10.0,西南,0.0,0.0,0.0
1784476808.483,221.0,10.0,西南,0.0,0.0,0.0
1784476809.568,221.0,10.0,西南,0.0,0.0,0.0
1784476810.651,221.0,10.0,西南,0.0,0.0,0.0
1784476811.735,221.0,10.0,西南,0.0,0.0,0.0
1784476812.818,221.0,10.0,西南,0.0,0.0,0.0
1784476813.902,221.0,10.0,西南,0.0,0.0,0.0
1784476814.994,221.0,10.0,西南,0.0,0.0,0.0
1784476816.085,221.0,10.0,西南,0.0,0.0,0.0
1784476817.168,221.0,10.0,西南,0.0,0.0,0.0
1784476818.26,221.0,10.0,西南,0.0,0.0,0.0
1784476819.352,221.0,10.0,西南,0.0,0.0,0.0
1784476820.443,221.0,10.0,西南,0.0,0.0,0.0
1784476821.534,221.0,10.0,西南,0.0,0.0,0.0
1784476822.626,221.0,10.0,西南,0.0,0.0,0.0
1784476823.716,221.0,10.0,西南,0.0,0.0,0.0
1784476824.807,221.0,10.0,西南,0.0,0.0,0.0
1784476825.893,221.0,10.0,西南,0.0,0.0,0.0
1784476826.984,221.0,10.0,西南,0.0,0.0,0.0
1784476828.068,221.0,10.0,西南,0.0,0.0,0.0
1784476829.162,221.0,10.0,西南,0.0,0.0,0.0
1784476830.257,221.0,10.0,西南,0.0,0.0,0.0
1784476831.35,221.0,10.0,西南,0.0,0.0,0.0
1784476832.49,221.0,10.0,西南,0.0,0.0,0.0
1784476833.659,221.0,10.0,西南,0.0,0.0,0.0
1784476834.844,221.0,10.0,西南,0.0,0.0,0.0
1784476836.023,221.0,10.0,西南,0.0,0.0,0.0
1784476837.264,221.0,10.0,西南,0.0,0.0,0.0
1784476838.925,221.0,10.0,西南,0.0,0.0,0.0
1784476840.155,221.0,10.0,西南,0.0,0.0,0.0
1784476841.39,221.0,10.0,西南,0.0,0.0,0.0
1784476842.586,221.0,10.0,西南,0.0,0.0,0.0
1784476843.797,221.0,10.0,西南,0.0,0.0,0.0
1784476844.976,221.0,10.0,西南,0.0,0.0,0.0
1784476846.255,221.0,10.0,西南,0.0,0.0,0.0
1784476847.446,221.0,10.0,西南,0.0,0.0,0.0
1784476848.625,221.0,10.0,西南,0.0,0.0,0.0
1784476849.827,221.0,10.0,西南,0.0,0.0,0.0
1784476850.975,221.0,10.0,西南,0.0,0.0,0.0
1784476852.128,221.0,10.0,西南,0.0,0.0,0.0
1784476853.314,221.0,10.0,西南,0.0,0.0,0.0
1784476854.504,221.0,10.0,西南,0.0,0.0,0.0
1784476855.679,221.0,10.0,西南,0.0,0.0,0.0
1784476856.89,221.0,10.0,西南,0.0,0.0,0.0
1784476858.079,221.0,10.0,西南,0.0,0.0,0.0
1784476859.283,221.0,10.0,西南,0.0,0.0,0.0
1784476860.456,221.0,10.0,西南,0.0,0.0,0.0
1784476861.609,221.0,10.0,西南,0.0,0.0,0.0
1784476862.759,221.0,10.0,西南,0.0,0.0,0.0
1784476863.975,221.0,10.0,西南,0.0,0.0,0.0
1784476865.167,221.0,10.0,西南,0.0,0.0,0.0
1784476866.302,221.0,10.0,西南,0.0,0.0,0.0
1784476867.486,221.0,10.0,西南,0.0,0.0,0.0
1784476868.699,221.0,10.0,西南,0.0,0.0,0.0
1784476869.894,221.0,10.0,西南,0.0,0.0,0.0
1784476871.067,221.0,10.0,西南,0.0,0.0,0.0
1784476872.219,221.0,10.0,西南,0.0,0.0,0.0
1784476873.406,221.0,10.0,西南,0.0,0.0,0.0
1784476874.68,221.0,10.0,西南,0.0,0.0,0.0
1784476875.894,221.0,10.0,西南,0.0,0.0,0.0
1784476877.006,221.0,10.0,西南,0.0,0.0,0.0
1784476878.131,221.0,10.0,西南,0.0,0.0,0.0
1784476879.277,221.0,10.0,西南,0.0,0.0,0.0
1784476880.611,221.0,10.0,西南,0.0,0.0,0.0
1784476881.82,221.0,10.0,西南,0.0,0.0,0.0
1784476882.967,221.0,10.0,西南,0.0,0.0,0.0
1784476884.147,221.0,10.0,西南,0.0,0.0,0.0
1784476885.303,221.0,10.0,西南,0.0,0.0,0.0
1784476886.519,221.0,10.0,西南,0.0,0.0,0.0
1784476887.656,221.0,10.0,西南,0.0,0.0,0.0
1784476888.807,221.0,10.0,西南,0.0,0.0,0.0
1784476889.927,221.0,10.0,西南,0.0,0.0,0.0
1784476891.147,221.0,10.0,西南,0.0,0.0,0.0
1784476892.34,221.0,10.0,西南,0.0,0.0,0.0
1784476893.463,221.0,10.0,西南,0.0,0.0,0.0
1784476894.599,221.0,10.0,西南,0.0,0.0,0.0
1784476895.812,221.0,10.0,西南,0.0,0.0,0.0
1784476896.977,221.0,10.0,西南,0.0,0.0,0.0
1784476898.132,221.0,10.0,西南,0.0,0.0,0.0
1784476899.633,221.0,10.0,西南,0.0,0.0,0.0
1784476900.794,221.0,10.0,西南,0.0,0.0,0.0
1784476901.989,221.0,10.0,西南,0.0,0.0,0.0
1784476903.132,221.0,10.0,西南,0.0,0.0,0.0
1784476904.3,221.0,10.0,西南,0.0,0.0,0.0
1784476905.623,221.0,10.0,西南,0.0,0.0,0.0
1784476906.816,221.0,10.0,西南,0.0,0.0,0.0
1784476907.935,221.0,10.0,西南,0.0,0.0,0.0
1784476909.05,221.0,10.0,西南,0.0,0.0,0.0
1784476910.273,221.0,10.0,西南,0.0,0.0,0.0
1784476911.382,221.0,10.0,西南,0.0,0.0,0.0
1784476912.539,221.0,10.0,西南,0.0,0.0,0.0
1784476913.686,221.0,10.0,西南,0.0,0.0,0.0
1784476914.854,221.0,10.0,西南,0.0,0.0,0.0
1784476916.017,221.0,10.0,西南,0.0,0.0,0.0
1784476917.194,221.0,10.0,西南,0.0,0.0,0.0
1784476918.34,221.0,10.0,西南,0.0,0.0,0.0
1784476919.57,221.0,10.0,西南,0.0,0.0,0.0
1784476920.757,221.0,10.0,西南,0.0,0.0,0.0
1784476922.164,221.0,10.0,西南,0.0,0.0,0.0
1784476923.312,221.0,10.0,西南,0.0,0.0,0.0
1784476924.51,221.0,10.0,西南,0.0,0.0,0.0
1784476925.677,221.0,10.0,西南,0.0,0.0,0.0
1784476926.85,221.0,10.0,西南,0.0,0.0,0.0
1784476927.994,221.0,10.0,西南,0.0,0.0,0.0
1784476929.128,221.0,10.0,西南,0.0,0.0,0.0
1784476930.278,221.0,10.0,西南,0.0,0.0,0.0
1784476931.506,221.0,10.0,西南,0.0,0.0,0.0
1784476932.735,221.0,10.0,西南,0.0,0.0,0.0
1784476933.922,221.0,10.0,西南,0.0,0.0,0.0
1784476935.203,221.0,10.0,西南,0.0,0.0,0.0
1784476936.383,221.0,10.0,西南,0.0,0.0,0.0
1784476937.57,221.0,10.0,西南,0.0,0.0,0.0
1784476939.002,221.0,10.0,西南,0.0,0.0,0.0
1784476940.087,221.0,10.0,西南,0.0,0.0,0.0
1784476941.171,221.0,10.0,西南,0.0,0.0,0.0
1784476942.257,221.0,10.0,西南,0.0,0.0,0.0
1784476943.341,221.0,10.0,西南,0.0,0.0,0.0
1784476944.425,221.0,10.0,西南,0.0,0.0,0.0
1784476945.509,221.0,10.0,西南,0.0,0.0,0.0
1784476946.594,221.0,10.0,西南,0.0,0.0,0.0
1784476947.686,221.0,10.0,西南,0.0,0.0,0.0
1784476948.777,221.0,10.0,西南,0.0,0.0,0.0
