timestamp,wind_angle,wind_dir_code,wind_direction,wind_level,wind_speed_kmh,wind_speed_ms
1783094400.416,347.2,15.0,北西北,0.0,0.0,0.0
1783094401.494,347.2,15.0,北西北,0.0,0.0,0.0
1783094402.571,347.2,15.0,北西北,0.0,0.0,0.0
1783094403.648,347.2,15.0,北西北,0.0,0.0,0.0
1783094404.727,347.2,15.0,北西北,0.0,0.0,0.0
1783094405.804,347.2,15.0,北西北,0.0,0.0,0.0
1783094406.882,347.2,15.0,北西北,0.0,0.0,0.0
1783094407.96,347.2,15.0,北西北,0.0,0.0,0.0
1783094409.038,347.2,15.0,北西北,0.0,0.0,0.0
1783094410.115,347.2,15.0,北西北,0.0,0.0,0.0
1783094411.192,347.2,15.0,北西北,0.0,0.0,0.0
1783094412.269,347.2,15.0,北西北,0.0,0.0,0.0
1783094413.347,347.2,15.0,北西北,0.0,0.0,0.0
1783094414.424,347.2,15.0,北西北,0.0,0.0,0.0
1783094415.502,347.2,15.0,北西北,0.0,0.0,0.0
1783094416.579,347.2,15.0,北西北,0.0,0.0,0.0
1783094417.657,347.2,15.0,北西北,0.0,0.0,0.0
1783094418.733,347.2,15.0,北西北,0.0,0.0,0.0
1783094419.811,347.2,15.0,北西北,0.0,0.0,0.0
1783094420.888,347.2,15.0,北西北,0.0,0.0,0.0
1783094421.966,347.2,15.0,北西北,0.0,0.0,0.0
1783094423.044,347.2,15.0,北西北,0.0,0.0,0.0
1783094424.122,347.2,15.0,北西北,0.0,0.0,0.0
1783094425.2,347.2,15.0,北西北,0.0,0.0,0.0
1783094426.278,347.2,15.0,北西北,0.0,0.0,0.0
1783094427.356,347.2,15.0,北西北,0.0,0.0,0.0
1783094428.434,347.2,15.0,北西北,0.0,0.0,0.0
1783094429.512,347.2,15.0,北西北,0.0,0.0,0.0
1783094430.59,347.2,15.0,北西北,0.0,0.0,0.0
1783094431.668,347.2,15.0,北西北,0.0,0.0,0.0
1783094432.746,347.2,15.0,北西北,0.0,0.0,0.0
1783094433.825,347.2,15.0,北西北,0.0,0.0,0.0
1783094434.903,347.2,15.0,北西北,0.0,0.0,0.0
1783094435.981,347.2,15.0,北西北,0.0,0.0,0.0
1783094437.059,347.2,15.0,北西北,0.0,0.0,0.0
1783094438.136,347.2,15.0,北西北,0.0,0.0,0.0
1783094439.214,347.2,15.0,北西北,0.0,0.0,0.0
1783094440.292,347.2,15.0,北西北,0.0,0.0,0.0
1783094441.37,347.2,15.0,北西北,0.0,0.0,0.0
1783094442.447,347.2,15.0,北西北,0.0,0.0,0.0
1783094443.524,347.2,15.0,北西北,0.0,0.0,0.0
1783094444.602,347.2,15.0,北西北,0.0,0.0,0.0
1783094445.68,347.2,15.0,北西北,0.0,0.0,0.0
1783094446.757,347.2,15.0,北西北,0.0,0.0,0.0
1783094447.835,347.2,15.0,北西北,0.0,0.0,0.0
1783094448.912,347.2,15.0,北西北,0.0,0.0,0.0
1783094449.989,347.2,15.0,北西北,0.0,0.0,0.0
1783094451.067,347.2,15.0,北西北,0.0,0.0,0.0
1783094452.144,347.2,15.0,北西北,0.0,0.0,0.0
1783094453.222,347.2,15.0,北西北,0.0,0.0,0.0
1783094454.3,347.2,15.0,北西北,0.0,0.0,0.0
1783094455.378,347.2,15.0,北西北,0.0,0.0,0.0
1783094456.457,347.2,15.0,北西北,0.0,0.0,0.0
1783094457.535,347.2,15.0,北西北,0.0,0.0,0.0
1783094458.613,347.2,15.0,北西北,0.0,0.0,0.0
1783094459.691,347.2,15.0,北西北,0.0,0.0,0.0
1783094460.769,347.2,15.0,北西北,0.0,0.0,0.0
1783094461.847,347.2,15.0,北西北,0.0,0.0,0.0
1783094462.925,347.2,15.0,北西北,0.0,0.0,0.0
1783094464.003,347.2,15.0,北西北,0.0,0.0,0.0
1783094465.081,347.2,15.0,北西北,0.0,0.0,0.0
1783094466.159,347.2,15.0,北西北,0.0,0.0,0.0
1783094467.237,347.2,15.0,北西北,0.0,0.0,0.0
1783094468.315,347.2,15.0,北西北,0.0,0.0,0.0
1783094469.393,347.2,15.0,北西北,0.0,0.0,0.0
1783094470.471,347.2,15.0,北西北,0.0,0.0,0.0
1783094471.549,347.2,15.0,北西北,0.0,0.0,0.0
1783094472.627,347.2,15.0,北西北,0.0,0.0,0.0
1783094473.705,347.2,15.0,北西北,0.0,0.0,0.0
1783094474.783,347.2,15.0,北西北,0.0,0.0,0.0
1783094475.861,347.2,15.0,北西北,0.0,0.0,0.0
1783094476.939,347.2,15.0,北西北,0.0,0.0,0.0
1783094478.016,347.2,15.0,北西北,0.0,0.0,0.0
1783094479.094,347.2,15.0,北西北,0.0,0.0,0.0
1783094480.172,347.2,15.0,北西北,0.0,0.0,0.0
1783094481.25,347.2,15.0,北西北,0.0,0.0,0.0
1783094482.328,347.2,15.0,北西北,0.0,0.0,0.0
1783094483.405,347.2,15.0,北西北,0.0,0.0,0.0
1783094484.483,347.2,15.0,北西北,0.0,0.0,0.0
1783094485.561,347.2,15.0,北西北,0.0,0.0,0.0
1783094486.639,347.2,15.0,北西北,0.0,0.0,0.0
1783094487.717,347.2,15.0,北西北,0.0,0.0,0.0
1783094488.795,347.2,15.0,北西北,0.0,0.0,0.0
1783094489.873,347.2,15.0,北西北,0.0,0.0,0.0
1783094490.951,347.2,15.0,北西北,0.0,0.0,0.0
1783094492.029,347.2,15.0,北西北,0.0,0.0,0.0
1783094493.107,347.2,15.0,北西北,0.0,0.0,0.0
1783094494.186,347.2,15.0,北西北,0.0,0.0,0.0
1783094495.264,347.2,15.0,北西北,0.0,0.0,0.0
1783094496.342,347.2,15.0,北西北,0.0,0.0,0.0
1783094497.42,347.2,15.0,北西北,0.0,0.0,0.0
1783094498.498,347.2,15.0,北西北,0.0,0.0,0.0
1783094499.577,347.2,15.0,北西北,0.0,0.0,0.0
1783094500.654,347.2,15.0,北西北,0.0,0.0,0.0
1783094501.733,347.2,15.0,北西北,0.0,0.0,0.0
1783094502.811,347.2,15.0,北西北,0.0,0.0,0.0
1783094503.889,347.2,15.0,北西北,0.0,0.0,0.0
1783094504.966,347.2,15.0,北西北,0.0,0.0,0.0
1783094506.044,347.2,15.0,北西北,0.0,0.0,0.0
1783094507.122,347.2,15.0,北西北,0.0,0.0,0.0
1783094508.201,347.2,15.0,北西北,0.0,0.0,0.0
1783094509.279,347.2,15.0,北西北,0.0,0.0,0.0
1783094510.356,347.2,15.0,北西北,0.0,0.0,0.0
1783094511.434,347.2,15.0,北西北,0.0,0.0,0.0
1783094512.512,347.2,15.0,北西北,0.0,0.0,0.0
1783094513.59,347.2,15.0,北西北,0.0,0.0,0.0
1783094514.669,347.2,15.0,北西北,0.0,0.0,0.0
1783094515.747,347.2,15.0,北西北,0.0,0.0,0.0
1783094516.825,347.2,15.0,北西北,0.0,0.0,0.0
1783094517.903,347.2,15.0,北西北,0.0,0.0,0.0
1783094518.981,347.2,15.0,北西北,0.0,0.0,0.0
1783094520.06,347.2,15.0,北西北,0.0,0.0,0.0
1783094521.138,347.2,15.0,北西北,0.0,0.0,0.0
1783094522.216,347.2,15.0,北西北,0.0,0.0,0.0
1783094523.293,347.2,15.0,北西北,0.0,0.0,0.0
