timestamp,humidity,temperature
1783562783.416,49.0,26.4
1783562784.438,49.0,26.4
1783562785.461,49.0,26.4
1783562786.484,49.0,26.4
1783562787.507,49.0,26.4
1783562788.531,49.1,26.4
1783562789.553,49.1,26.4
1783562790.576,49.2,26.5
1783562791.598,49.2,26.4
1783562792.621,49.3,26.4
1783562793.643,49.3,26.5
1783562794.666,49.3,26.4
1783562795.688,49.4,26.4
1783562796.711,49.4,26.4
1783562797.733,49.5,26.4
1783562798.755,49.5,26.4
1783562799.778,49.6,26.4
1783562800.803,49.7,26.4
1783562801.825,49.7,26.4
1783562802.848,49.8,26.4
1783562803.87,49.8,26.4
1783562804.892,49.9,26.4
1783562805.915,49.9,26.4
1783562806.938,50.0,26.4
1783562807.96,50.0,26.4
1783562808.983,50.1,26.4
1783562810.006,50.1,26.4
1783562811.028,50.3,26.4
1783562812.051,50.3,26.4
1783562813.073,50.4,26.4
1783562814.096,50.5,26.4
1783562815.118,50.6,26.4
1783562816.141,50.7,26.4
1783562817.163,50.9,26.4
1783562818.186,51.2,26.4
1783562819.209,51.4,26.4
1783562820.232,51.6,26.4
1783562821.257,51.8,26.4
1783562822.279,52.0,26.4
1783562823.302,52.1,26.4
1783562824.324,52.3,26.4
1783562825.347,52.4,26.4
1783562826.369,52.5,26.4
1783562827.392,52.7,26.4
1783562828.414,52.9,26.4
1783562829.437,53.1,26.4
1783562830.46,53.3,26.4
1783562831.482,53.4,26.4
1783562832.505,53.5,26.4
1783562833.528,53.6,26.4
1783562834.551,53.6,26.4
1783562835.573,53.7,26.4
1783562836.596,53.6,26.4
1783562837.619,53.7,26.4
1783562838.641,53.7,26.4
1783562839.663,53.8,26.4
1783562840.688,53.8,26.4
1783562841.715,53.9,26.4
1783562842.74,53.9,26.4
1783562843.792,54.0,26.4
1783562844.821,54.2,26.4
1783562845.865,54.4,26.4
1783562846.934,54.5,26.4
1783562848.052,54.7,26.4
1783562849.108,54.9,26.4
1783562850.164,55.0,26.4
1783562851.211,55.0,26.4
1783562852.238,55.1,26.4
1783562853.289,55.1,26.4
1783562854.371,55.1,26.4
1783563016.772,57.2,26.4
1783563017.794,57.1,26.4
1783563018.816,57.0,26.4
1783563019.838,57.0,26.4
1783563020.862,57.0,26.4
1783563021.884,56.9,26.4
1783563022.906,56.9,26.4
1783563023.928,56.8,26.4
1783563024.95,56.8,26.4
1783563025.972,56.7,26.4
1783563026.994,56.6,26.4
1783563028.016,56.6,26.4
1783563029.038,56.4,26.4
1783563030.06,56.1,26.4
1783563031.082,56.0,26.4
